(Intercept),log10BM,MRFMR,log10BM:MRFMR,random.effect,tree,chain
0.14139035216066986,0.7059461509670655,0.47619761056557763,-0.03597003027971368,0.1635215887584894,2,1
0.1386535582714714,0.7223993088700809,0.5598693531974277,-0.050545798403163644,0.11702795016713784,2,1
0.06266201235121116,0.7124250459346513,0.5047565371205565,-0.030999294205685146,0.21912060645474948,2,1
-0.21354769062600099,0.7588712111173663,0.5814229840616463,-0.06824856439197902,0.38495801138334984,2,1
0.1918575442978181,0.72618530472391285,0.5225454746250762,-0.04701903565728571,0.06336286489057,2,1
-0.06754140791963437,0.7348430059209932,0.5621792719175573,-0.055947364174244285,0.296458262514334,2,1
-0.034067334432620555,0.7219644945289474,0.5676070199551759,-0.05631891878147144,0.2938250846425827,2,1
0.3597459609627549,0.7216637480305508,0.5233246230927762,-0.04153419961949112,-0.09781459497164312,2,1
-0.12029404751956463,0.7272606624173932,0.5257725546543952,-0.03596590503730113,0.3629581279624309,2,1
0.13629710578243248,0.7390773932347656,0.5063859412384772,-0.04374167675268836,0.08315186406611452,2,1
0.24951598640473094,0.7186406272885506,0.5259867942804703,-0.035855636102496646,0.03430971889762551,2,1
0.12690048650551944,0.7201339522980561,0.5437999466794281,-0.045391384162940085,0.13914949776517255,2,1
0.08954098372487351,0.7230378584281425,0.5209288604964968,-0.035484240761434194,0.16774401654841625,2,1
0.1422638600342907,0.7341622120511602,0.4959717587335035,-0.031126257177675143,0.08847383004439371,2,1
0.19093880319269374,0.7286182346288115,0.5569532053596049,-0.058563535785651766,0.0645925199425873,2,1
-0.08704241293889936,0.7326664143402013,0.4868801395059563,-0.03596752628800459,0.31902219662428255,2,1
0.23013193429505918,0.7261066814207879,0.5346341466374724,-0.05057895157369785,0.017446528762391285,2,1
0.16795209383781184,0.7156854656568612,0.5306636196473846,-0.045614826056407765,0.11853886215877188,2,1
0.24755254501803847,0.7184615099668008,0.5061720630474156,-0.034207050877739675,0.024629719324886123,2,1
0.0030503870657412335,0.7270498645084444,0.517550395694343,-0.03738427873759065,0.24731474984226973,2,1
0.2136751953366911,0.7020031621214002,0.5082456647214713,-0.036714508169097826,0.08573232137154767,2,1
-0.02810442287591286,0.7228167111607036,0.5227917850861559,-0.0389630558056524,0.28224962099115586,2,1
-0.04083027361048153,0.7242549291186151,0.5715096049461863,-0.05371545027810498,0.29821349656207624,2,1
-0.021670984438969754,0.7172240899744793,0.5033960028595175,-0.04043560705031268,0.296425415961683,2,1
0.24837206327356398,0.7205484610822168,0.5806185816909419,-0.055285147769609466,0.025324181326181125,2,1
-0.1328266273776535,0.7277101574727567,0.5938927073220839,-0.06618505999722402,0.3924513155516331,2,1
0.1631028811316355,0.7187254750169814,0.49485548079246655,-0.029712081756770203,0.10275770089923178,2,1
0.005843143895617686,0.723903931750101,0.49525133732822724,-0.027335973420122173,0.25467962571555575,2,1
-0.08043648907187162,0.7324509260215564,0.5122466302345856,-0.042142517762840725,0.32517320886928514,2,1
0.403005349515297,0.726293849904323,0.5545731180463918,-0.052634586601016053,-0.13802536972072513,2,1
0.2475071498483885,0.7194917809247272,0.5042661259503802,-0.029345936789468396,0.028270329807534588,2,1
0.25609127191819425,0.7252522392022911,0.5654024267132627,-0.05671934687416069,-0.005197537150531032,2,1
0.15788235526997596,0.7442636258492712,0.5406730794347823,-0.03842412158701336,0.04037313183312973,2,1
0.22548912106867647,0.7418137893896528,0.5673683427285141,-0.05117251121555455,-0.02547026164190446,2,1
0.18145998870204494,0.7266423516230134,0.592174658580916,-0.06606378738069907,0.073007504315571,2,1
0.22651047244289657,0.7389433636053582,0.5578359810460825,-0.04908809723565355,-0.010350648049495443,2,1
0.15572568867355585,0.7320139830553671,0.5622583952826972,-0.056802813822287135,0.07840036998321775,2,1
0.19717097518150695,0.7369644137506839,0.534920914506074,-0.04239970514026936,0.024570008814470173,2,1
-0.034894422478828346,0.7226938128005713,0.5235863360285293,-0.038607316149864346,0.30684171410606087,2,1
0.1705084700079169,0.7197848148207413,0.5448781956656603,-0.03949718500189192,0.09833484970833062,2,1
-0.019929737434722483,0.7311861784110079,0.5265262685861671,-0.04461663926485926,0.25863018560654555,2,1
0.03177850566862617,0.7339811195561197,0.4817966298724059,-0.021533054052270018,0.1953007223441065,2,1
-0.01967246163621894,0.7253998127998784,0.513403283432126,-0.037589559811749496,0.28952066665004567,2,1
-0.013439751216537843,0.7259207772731315,0.5504692990070907,-0.05226416533696465,0.26109088921402684,2,1
0.18654780855968056,0.7271942154329736,0.5394505788899551,-0.04455265166325262,0.06647770996876991,2,1
-5.210127274040133e-4,0.7340714865167683,0.5459763228027441,-0.04646701483579818,0.22733521403861112,2,1
-0.054058517882367596,0.7364834442851134,0.503809751222434,-0.03266305012948578,0.28555284984171214,2,1
0.057858975924318656,0.7234064562730964,0.535421250431682,-0.029472481962329766,0.18160519632385866,2,1
0.1832657380073215,0.7288401352270739,0.556229377456475,-0.05457131973525975,0.06411115295276311,2,1
0.2663634208147414,0.7301119256881066,0.5096323688048869,-0.03700401959940791,-0.02312184660044128,2,1
0.2434557493106695,0.7353497280273587,0.553457805479411,-0.055276209430303425,-0.005022536912647247,2,1
-0.010187080748437438,0.7259929307911079,0.5086623714742018,-0.03615637260736548,0.26892393305145584,2,1
0.32606706468504854,0.702018984418828,0.5333411060564686,-0.039127438169089146,-0.02474599879959366,2,1
0.09525091084651649,0.7180370014975779,0.5287734975572675,-0.04331363052187953,0.17247934796211112,2,1
-0.04007592852576636,0.7464460958290147,0.5918477259547217,-0.060464789319667034,0.2449986301515248,2,1
-0.08253178976883646,0.7175314337887357,0.5335044758030563,-0.04580933920806274,0.36482983388927603,2,1
-0.017039823382219765,0.7144497317931382,0.5479315034899628,-0.04749137244652957,0.3002636493368952,2,1
-0.007517855745390989,0.7382072571926983,0.5697988169267774,-0.05674904945772141,0.22918151472851075,2,1
0.08860229092897498,0.7307108086679364,0.5140142024465604,-0.04297412181040272,0.15995838175579968,2,1
0.005846109663252719,0.7316337610100163,0.565587669465458,-0.054738239079597406,0.23211078829697682,2,1
-0.16295291276765056,0.7442020594171481,0.5502733118369179,-0.04953190702917709,0.36556326941545336,2,1
0.16792865726165473,0.728287721023662,0.5459857646892488,-0.04765308329660911,0.08050659049376749,2,1
-0.1434972030983772,0.7108587233815342,0.5279768351538223,-0.04171800593030639,0.42787666010741005,2,1
0.010198344368291146,0.7377114409100614,0.5840328900812892,-0.06361044586083153,0.21115527280144586,2,1
-0.11444168001753496,0.7264542559969414,0.5069926785654388,-0.03295855825126637,0.3822032896415576,2,1
-0.19712503094342537,0.7155537707167241,0.4823435985890683,-0.029809667612425983,0.4836675247382031,2,1
-0.028445840172935277,0.7307181340074749,0.5783124793815659,-0.06567826068931026,0.2693204241191161,2,1
0.24446048941933896,0.7231887879788701,0.5018834777074517,-0.03478336619446054,0.013410962020517688,2,1
0.14586343596238294,0.7421563242387492,0.5431721053901128,-0.049449256737716496,0.06388623209057208,2,1
0.0636497127925395,0.71800715388963,0.5454475732876745,-0.047233113895345014,0.20471774787736566,2,1
0.20325183481327258,0.7398912760254461,0.5827606891853065,-0.06334592084749602,0.01788229820010281,2,1
-0.0015991317050065845,0.7356823133559374,0.538005886519386,-0.05346523968364636,0.23180364811437132,2,1
0.04132238664897159,0.7236462879372993,0.5060727968811989,-0.03471453715610551,0.20880783869184327,2,1
-0.06569186405249638,0.7179159859097126,0.544813741787948,-0.04874483859020984,0.34830777340003033,2,1
-0.10143739599152468,0.723251781280851,0.47284752974519506,-0.03504112180962693,0.36340856142636296,2,1
-0.1295930120832054,0.7512555128632812,0.5161049450616702,-0.04035099633574646,0.3194856202551999,2,1
-0.004793919753865339,0.7305817615997512,0.5527136097989569,-0.05126350175123662,0.24550993084694173,2,1
0.11346010300621856,0.7455927916744258,0.5698976953790407,-0.056254531067679636,0.0841775969158859,2,1
0.04850689355225768,0.7248479038971709,0.5563609707751311,-0.054662894166540354,0.20572594937235097,2,1
0.015258843952324241,0.729244092508452,0.5365388913960487,-0.04481001428212039,0.22991494037875676,2,1
0.25040728925159783,0.7284048093042657,0.5391932622878812,-0.04555883102148073,-0.015551750582991792,2,1
0.4441977982787648,0.7390728986065369,0.5843394026305759,-0.061210725492856,-0.2020967363348725,2,1
0.014812531837378629,0.7417379824619275,0.5260252186344587,-0.04496812927391147,0.20593438326831862,2,1
0.11360759990930092,0.7262223888392327,0.48195204747025855,-0.03626624256867217,0.15288387739741036,2,1
0.012353540398180485,0.7333772421843605,0.4984928513149498,-0.03508733672788367,0.22623257380301812,2,1
-0.08993230931810103,0.7184572147380095,0.4781523149649729,-0.03493213749698043,0.3659610090791968,2,1
0.054293361794066186,0.7285532746464014,0.5464406144456007,-0.044097396566940006,0.1736680565563685,2,1
0.10371544401277788,0.7294957100966712,0.5468300509382971,-0.0489904684945941,0.14598136486172386,2,1
0.1615273491370317,0.703098100504576,0.51769850376877,-0.03725797538936604,0.14194610067921373,2,1
0.18402355939906556,0.7479213406040799,0.590131546210614,-0.060010365064954385,0.019472032497917676,2,1
-0.07962266754475422,0.7243327207688708,0.5107576553127728,-0.026451239726156928,0.34044057312827575,2,1
0.19295239410530485,0.7131627886483329,0.530725027936569,-0.04640000948711531,0.09063358082503038,2,1
-0.08827021263277857,0.748772908886167,0.525202241144143,-0.04185200887150131,0.2884223170524311,2,1
0.08712571297655813,0.7308665355085395,0.5273815238078896,-0.039237394030351425,0.14762300542859083,2,1
0.31463286305370275,0.7215396394458367,0.4947951542617375,-0.03072817245629267,-0.05387194828242561,2,1
-0.2748821473651333,0.7456759168271674,0.5186140188598074,-0.04170774915473885,0.4724639887101804,2,1
-0.01127646158420248,0.7175771522233845,0.5040697550721234,-0.024668687154189683,0.28409326161733733,2,1
0.16848274425137788,0.7410900311515434,0.5752422296209261,-0.05512717223609798,0.033665827048853146,2,1
0.2689588500361424,0.7230075990664773,0.5338270357751753,-0.04038597944600042,-0.023053032954667287,2,1
0.014977499027736485,0.7350188673990488,0.5297079526790185,-0.04986427472613286,0.2304002886775108,2,1
-0.09653233384597115,0.7318133376247715,0.5238043919816846,-0.03952265064435778,0.34260708815765645,2,1
0.29494389599130955,0.7270399852422997,0.5510445312247612,-0.05070870004055905,-0.0359825396308797,2,1
0.06648485757068556,0.7210047024709638,0.5381160991382785,-0.0482352408580482,0.2072427297312351,2,1
-0.037513008297537453,0.7414336417932645,0.5052245031110942,-0.039751433141645975,0.24883063764107752,2,1
-0.054727052272937726,0.7132257460325491,0.5012692356831394,-0.03215136029757559,0.3282410391022763,2,1
-0.02395124128088355,0.7280063397265621,0.5053390107204905,-0.04308681303518824,0.2670712518517646,2,1
0.38543922442477196,0.7261033630202292,0.5096950067090802,-0.0354728424208588,-0.1304860820471889,2,1
0.1297100574884098,0.7101344761613291,0.5114675844961312,-0.03723881073528901,0.15500276878420818,2,1
0.38021777507674415,0.7146234183746856,0.5603703728411347,-0.05527614921084023,-0.10859925287126805,2,1
0.3047993171494454,0.7239325066329911,0.536894786870107,-0.041820765793090686,-0.04483148501900084,2,1
0.004203655480523594,0.7415646282606758,0.5587781939248089,-0.05573577617178671,0.2149263954615731,2,1
0.16027353139361367,0.7232521735568298,0.5154109674840583,-0.03694129657014855,0.08829108955019963,2,1
0.2858790291193145,0.7176657091185916,0.5809639248182066,-0.06333733886276605,-0.01818495095519756,2,1
0.08397155340935569,0.7183861701196292,0.544397045923688,-0.05107172374846414,0.1875056702461772,2,1
0.18883571659534937,0.7370852457243018,0.5076543148315977,-0.03922932135719748,0.04227831619355842,2,1
0.13151087785809068,0.7266502047568792,0.5202515582932392,-0.036984033272005945,0.13082984712396137,2,1
0.08959942358342232,0.7356871607044013,0.5381299555488113,-0.04948672685713973,0.14037836336110607,2,1
-0.07990072115899238,0.7233471253121024,0.507030766166281,-0.032625735038891435,0.3396081963330177,2,1
0.058406679425388575,0.7293901782104513,0.5573932464394602,-0.053342395589424996,0.19581172281917403,2,1
0.1981248133961344,0.7178286444104742,0.6176412852400972,-0.07015297900943551,0.07337512270236227,2,1
-0.030438793626672123,0.7226355403254274,0.5387099839281291,-0.04753110554884188,0.28966418452078996,2,1
0.2355838345902157,0.7256770107633201,0.5331816323996463,-0.042435861978447065,0.03583407510131622,2,1
0.10438950586103601,0.7240208447983605,0.5125845161965117,-0.038063055370002985,0.15428562541123736,2,1
0.05348242282343563,0.7421913432772271,0.554606509525911,-0.04996741990908049,0.16723110237325794,2,1
-0.08985515629274232,0.7267284369881963,0.5624783209599116,-0.05474842936382629,0.34414846984498965,2,1
0.0291154862879921,0.7297150117174169,0.5105857109665521,-0.036950127949239686,0.2195578055891008,2,1
0.038735220397938974,0.7398757470145938,0.531915544264848,-0.04162399930646643,0.1762295523802047,2,1
0.05055926299246494,0.7507228287577163,0.5157954621026875,-0.04075486051442567,0.16176751377486118,2,1
0.07564635362359695,0.7571161119740282,0.5498124965160969,-0.046304574119858444,0.09335125125982029,2,1
-0.014560607269231696,0.7251322481242823,0.6041094234824413,-0.06930913211090228,0.2728799144522967,2,1
-0.10451890929834917,0.7396347566173063,0.5147607068138313,-0.03597625855036313,0.32638998940927055,2,1
-0.22079077949456405,0.7251896433954244,0.556653406645637,-0.04810994596846285,0.4775249716493549,2,1
0.1640999431892851,0.7362786374724237,0.5389532352637616,-0.04164662823313847,0.057363805277335846,2,1
-0.029745090716460254,0.7291656118468381,0.5197694766684435,-0.03824500777409412,0.28017538591467356,2,1
-0.08400181491015246,0.7270818338001845,0.547756117885001,-0.04883775769849308,0.3355823395934083,2,1
0.05245029380603228,0.7390534784208285,0.5518009476945736,-0.04822862884248025,0.16931575743993765,2,1
0.27395396338033606,0.718626713482081,0.5617101126990747,-0.0518413652171148,0.002719394456416592,2,1
0.06842055427841842,0.7421825093333609,0.5217919860879192,-0.04854914634779561,0.14929016064690043,2,1
0.16675374555654798,0.7108913599222433,0.5311771487176884,-0.039237542674527504,0.12875303003637084,2,1
-0.07888996551628225,0.7305451400316088,0.46869831162621267,-0.028150053200079128,0.3206586892103936,2,1
0.06754823913797736,0.7245282969342952,0.5189752908772789,-0.03998469097132329,0.1922468298473636,2,1
0.17435038531402824,0.7553406102233566,0.5312172979247407,-0.039328328930423595,0.007871370972023986,2,1
0.17305521598336782,0.7400831711129285,0.5077174166654004,-0.033716142119374126,0.05424197187415172,2,1
-0.03877559016473242,0.7221656309438913,0.52816448075464,-0.03952976458822377,0.29940436959400907,2,1
0.4773007706680801,0.7385736139112851,0.5480743556981906,-0.04809018687228672,-0.2601881931713898,2,1
-0.03452006574298139,0.7132244348758832,0.5147653996091321,-0.03764598787529394,0.3224274876238174,2,1
-0.02295865199994296,0.7298815178364748,0.5220102752791718,-0.039104284725908656,0.2562961580463859,2,1
0.12914544088562252,0.7270466532136197,0.582050455348508,-0.06078816397484843,0.1158085529749922,2,1
0.12863468800787814,0.7275866575332657,0.5091741114010802,-0.04265846632188186,0.11926411379280051,2,1
-0.06774050051171798,0.7246923945349408,0.5401753877886222,-0.04448763865275396,0.3172719498258,2,1
0.11922862423671177,0.7112384938809555,0.44797308709530625,-0.017407170846126974,0.16592270205700776,2,1
0.17004372087387765,0.746815611513739,0.5682229243102483,-0.055449681101890747,0.03892252977387425,2,1
-0.10643723921384662,0.7448843097517965,0.5333984081516974,-0.04418400194845162,0.32422636894717166,2,1
0.0655223929497879,0.7334683408698766,0.569750334136188,-0.05313644695888797,0.16017960021922914,2,1
0.29435887320141774,0.723372911234037,0.5059275762323523,-0.032794728940643836,-0.03677459711527397,2,1
-0.18566873136296635,0.7165986602485646,0.5085762351227459,-0.03426864036009647,0.450365196288408,2,1
-0.039947396668139845,0.7431367792305537,0.5061017421612632,-0.037643308445694856,0.25117065012051987,2,1
0.03870100995118264,0.715688613432576,0.5105121082888218,-0.036250334669603035,0.24231619104499896,2,1
0.017468571590143256,0.7262552173015138,0.5182855403800204,-0.03708153119077906,0.23489507020326095,2,1
0.31902890566561837,0.7297963439777959,0.4899453194302623,-0.029591223094030283,-0.07290525659388516,2,1
0.3250115431364975,0.7408351756312186,0.6030785426974035,-0.074854898662295,-0.10102900887791583,2,1
-0.16698564125908888,0.726550867795595,0.5320089708002342,-0.039379138019285165,0.4246164243362952,2,1
-0.07067151904993807,0.731485142809106,0.5348138492990984,-0.040852907579392195,0.30536246800159567,2,1
-0.0732537753356155,0.73718946025474,0.5189006719592726,-0.03593206204823218,0.29102029494005044,2,1
-0.23781336776301032,0.7322952249960508,0.4994058178490377,-0.02942282422554854,0.46925701922386037,2,1
-0.08697880422550952,0.7264484009319858,0.5189514171815972,-0.03832726269683917,0.3346789113344582,2,1
0.05523674003779888,0.7291658788744826,0.5300020274080453,-0.04889503438164411,0.1914388221480697,2,1
0.06706271279836074,0.7318233018158935,0.5254032230004668,-0.036128667183220387,0.16716002945569555,2,1
-0.06466637624544092,0.7267412310175132,0.5841012728924397,-0.05706061809905805,0.3125770346943299,2,1
-0.025502385062281974,0.7394121831021039,0.5320186451936024,-0.04491542457253672,0.24844478135552103,2,1
-0.1443236523628002,0.7202918845723616,0.5269167828191712,-0.042312248641792394,0.4244672237015611,2,1
0.007790306975948624,0.7277244981814874,0.5282490568351932,-0.042142114172747824,0.24750341500078699,2,1
0.0994162652095838,0.7287878504066612,0.5348725043586455,-0.04803079978591995,0.15431602311474463,2,1
-0.0725371315056691,0.7273323282133788,0.5114304855269438,-0.03255106881260872,0.3126962429751628,2,1
0.13461783857201226,0.728861831004906,0.553509400706389,-0.04712579180340981,0.11700513295625871,2,1
0.09413592160626649,0.7378101235372014,0.5524169353593607,-0.058636305468098726,0.14670909222606063,2,1
0.22551027643930865,0.7344993066799361,0.5529962023138069,-0.051289686758536845,0.008432686510109139,2,1
-0.17186902980392915,0.7195650188914442,0.5348518360769958,-0.055209078709594905,0.4508059390217535,2,1
-0.11018210169277154,0.724934569268953,0.5322309153416427,-0.04181963599694427,0.38560168417238705,2,1
0.1945606385706924,0.7052044746560568,0.5022172839962877,-0.037727519433246925,0.10117952674132327,2,1
0.07005926551937591,0.716345051623648,0.5228012263178243,-0.03635869392019231,0.1973853599463151,2,1
0.17751862265868112,0.7250359110839781,0.503437883213337,-0.030812139972113073,0.08150629008189356,2,1
0.17096872827096377,0.7264076951541938,0.5001000512274913,-0.027940646999923047,0.07743303782382358,2,1
0.3112620848114602,0.7081775498709248,0.5256852380553028,-0.03598562683328055,-0.015533469909870952,2,1
-1.5189266559900716e-4,0.725307271030033,0.5341219706751872,-0.04995853896252811,0.2771346675779326,2,1
0.12323981970257591,0.7418566948181251,0.551771016253042,-0.0533611414139159,0.09484734484389219,2,1
0.15931802352133673,0.7300034505460644,0.49490873495233245,-0.025010931058204733,0.07804773077349343,2,1
0.1066716662608087,0.7383373620759812,0.5473395952212741,-0.05511118176036689,0.11764587522499434,2,1
0.10808905612066155,0.737829377525486,0.5457573376770597,-0.052421873493585736,0.12222291575550137,2,1
0.2149969307210995,0.7419271358521655,0.5639337847896968,-0.055945691594388336,0.004355023842326216,2,1
-0.08923436186159961,0.7388475176267093,0.559915642166743,-0.05438126339868177,0.29731514230343287,2,1
-0.055651946591751766,0.7396226299752016,0.5497552118322346,-0.049645434381091036,0.28152667390597597,2,1
0.1297827060043346,0.7524556232528994,0.5392436611582525,-0.0491197211376857,0.06376390233517995,2,1
0.09779134814743884,0.711669802578399,0.5347047754912637,-0.04953899201063905,0.19286039274772504,2,1
-0.06818664947059005,0.7312170569348382,0.5591449678977369,-0.057996805422590114,0.2977721560532153,2,1
0.07493628604424885,0.7412834547576495,0.5456269112473819,-0.04320383898448199,0.1316505510003536,2,1
0.19892479621921666,0.7376904128759634,0.553556556609692,-0.05283926821721252,0.02194004216923183,2,1
0.11660830800883559,0.7198220003774622,0.5293192665048991,-0.0356538127962267,0.14119861192972447,2,1
0.26854861118772533,0.7326593939942541,0.5560008637403371,-0.044964917411562055,-0.03593707029005431,2,1
0.023121405884012347,0.7209393755038036,0.5480048743047519,-0.04522060032468289,0.23508655781990484,2,1
0.04369956816663034,0.7384728850447573,0.4805787423392758,-0.03293748387750384,0.17798015347383606,2,1
0.12884462891088333,0.7322310605813982,0.5263612275011837,-0.04143405216746032,0.11057939011926106,2,1
0.15026586762542138,0.7331277768134896,0.5450214542361209,-0.046927732350013684,0.0846287995106349,2,1
0.07545203598419903,0.7303334156167693,0.5433410587356775,-0.04607195404241793,0.17150127371675242,2,1
-0.022254558163695037,0.7353747048819059,0.5168322555109626,-0.04157399490941316,0.2544842521083151,2,1
0.08664161685010185,0.7349031557532726,0.5117015634459676,-0.03631894901627675,0.13862071770153853,2,1
0.08995399114792235,0.7267551488221216,0.5340597894537495,-0.047139089394477196,0.163763139017171,2,1
-0.06639802601421252,0.7319519150623819,0.5238420252135256,-0.040434021095279604,0.3110697166733457,2,1
0.15851672482676804,0.7152728533255868,0.5452506432739028,-0.05120174222975038,0.13000682925190116,2,1
-0.10989890743076103,0.7214492243947461,0.5175395056139678,-0.04001737612998113,0.36443314685848255,2,1
-0.04149678054091055,0.731117312778224,0.4968165965328808,-0.03070058234152384,0.2691359874291499,2,1
0.2861599043390015,0.7256073703902075,0.5640444190503331,-0.05061869996279711,-0.05418283186615137,2,1
0.12069539701042231,0.7444618608751625,0.564284234376828,-0.06235830053628888,0.08158843624223565,2,1
0.1451506692392286,0.73995489400113,0.5367979687143816,-0.04480496677206247,0.07222776640588743,2,1
0.28645170826348476,0.7250412822177168,0.4921739366911879,-0.030830896270344965,-0.0361124554804202,2,1
0.14673207252053544,0.7196916999528185,0.5019070389098488,-0.03708594186173286,0.11806977390534909,2,1
0.27531514669317403,0.7258986925298814,0.5344333812317927,-0.04513435902481433,-0.02572625011923243,2,1
-0.03940191268338822,0.7313797313981922,0.4894014445017092,-0.03299338757642545,0.27671575608396376,2,1
0.20804764988133684,0.7436741589990561,0.5653906048682984,-0.048262551208608784,0.0012257975257768878,2,1
0.0024884336671675555,0.7357573117915308,0.5676246866605652,-0.057025689355214126,0.22085935573161297,2,1
0.07557746699967538,0.7126898278074805,0.5386107611557236,-0.038481326497276314,0.1915498812949133,2,1
-0.27893706201575696,0.739246067329077,0.49706286274886224,-0.03104464714124333,0.4854697313464724,2,1
-0.24882291005633306,0.7259311220750533,0.5440762115467805,-0.046843171992804855,0.5016594157898591,2,1
0.18073906340578105,0.7347522680065595,0.5228463680832647,-0.03383378221769817,0.05666355409782528,2,1
0.06950037545902887,0.7262419671678799,0.5054712014680263,-0.045854313581003225,0.19678822378688082,2,1
0.20123191729362588,0.7318924724022509,0.5425595037813764,-0.0416172924615239,0.032649908472146064,2,1
0.147102244591224,0.7290742699697148,0.5353936877581873,-0.03720620844978839,0.08788177269131064,2,1
0.3046550214930903,0.7381006450159475,0.5624957669351716,-0.05925232626395882,-0.08176794043157043,2,1
-0.06434750149492174,0.7507223408829304,0.572037917067064,-0.06040601310087368,0.26640885817568255,2,1
-0.05222498659804842,0.7272627342899796,0.5535422480752459,-0.04839870378054911,0.29883177867057537,2,1
0.2655271832991275,0.7321679067390505,0.5991468090214767,-0.06677731748641236,-0.020902173957621027,2,1
0.21331438898050692,0.7280376174312551,0.5377589010531665,-0.04653553180196468,0.026988721568379278,2,1
0.14246383697900455,0.728282610696624,0.5334714243654162,-0.039803933119401336,0.10582362227238178,2,1
