(Intercept),log10BM,MRFMR,log10BM:MRFMR,tree,chain
-0.15366007043485297,0.716959407174727,0.5247275404835818,-0.033380164073605556,3,1
0.09373845141089987,0.7226736176089616,0.46359644176482107,-0.015175562068179715,3,1
0.054259102727883146,0.7307924505512347,0.49512470309855416,-0.02969336655223742,3,1
0.05327373085310683,0.7197790724821971,0.44795604758837726,-0.016582491880399175,3,1
-0.1276367942627985,0.7324794789601583,0.4817266055542859,-0.02391411417920608,3,1
-0.2939689038612414,0.7291318265197333,0.5237528723082505,-0.04245664144400507,3,1
0.3441624284905629,0.7144935633114073,0.533792403562984,-0.03710213827434927,3,1
-0.04695155120862182,0.7229219266228029,0.4610311070282478,-0.018352249331655912,3,1
-0.21286036471428815,0.7447266143026354,0.5080106308496397,-0.03449233854189515,3,1
0.026301822828827426,0.7382103435811587,0.5348450463206973,-0.03430789888079744,3,1
0.031366413124487735,0.7289172694217996,0.4725117016641889,-0.024571800691774115,3,1
0.04622357104381081,0.7319687023118604,0.5249110494041815,-0.036593888042261824,3,1
0.20521887791983318,0.713545782455185,0.512199327145936,-0.027060228123445995,3,1
0.20005725402734242,0.7398322842491325,0.4839402013021754,-0.023720111661532428,3,1
0.2560352201835485,0.7137916554493131,0.4913283135028905,-0.02375393897818867,3,1
-0.08512215987320815,0.7180459015526139,0.49312510381423635,-0.023603322362760082,3,1
0.2603581068688072,0.7128335827765113,0.491138844935449,-0.03071360746253049,3,1
0.08546545800345484,0.7251165966154076,0.49786067467994144,-0.0214318563521374,3,1
0.2866317765437998,0.7153854971693363,0.48824327473994344,-0.02416369505954208,3,1
0.08137544098553917,0.730767262954032,0.5130986865260638,-0.025188907678966643,3,1
-0.151692814535636,0.7196019103867002,0.5077944969816599,-0.0330257619425538,3,1
0.059773684857646,0.7201021485234378,0.496555168661871,-0.026315337694541086,3,1
0.1946662449699943,0.7124704907037085,0.4630561880476307,-0.009748194526764564,3,1
0.052418905950617045,0.7046285613323562,0.49662499749683775,-0.020102687762118876,3,1
0.06425407488131896,0.7075459851766936,0.4445699956850149,-0.014215551993402187,3,1
0.029260993193020113,0.7000810898534837,0.48070687233121134,-0.015087822805071482,3,1
0.023819375921448227,0.7020892640866805,0.45893260691082105,-0.017351401213090867,3,1
0.019775815861066803,0.7235327276866883,0.48762149826507084,-0.023134716204367578,3,1
0.08310904165409738,0.7116362373635639,0.4677603838208597,-0.014432935450486184,3,1
0.10008136279066093,0.7219392008846626,0.4279872514598537,-0.007232324394863099,3,1
-0.0910119157488225,0.7273942942229041,0.4777475380251417,-0.021254916082398267,3,1
0.20415820880589308,0.7087159631118993,0.45916823600418866,-0.01440543275384698,3,1
0.3297358511567836,0.7093133972375654,0.5089341929851798,-0.03177651246369351,3,1
-0.032402340320913936,0.7299952860084886,0.49308893266425,-0.023748900421196595,3,1
0.06929672406113241,0.7033655201084912,0.4918724258604925,-0.021885409689275548,3,1
-0.010410252987639979,0.7180503262388811,0.5266614826832665,-0.034621921065991046,3,1
0.17327356806890748,0.7193444756558165,0.519078619661741,-0.037117575950105675,3,1
0.20546123186068144,0.723339157862938,0.48352660132513847,-0.019159409921940096,3,1
0.1582476940457127,0.6977900889178272,0.45386382693686755,-0.010356480546761304,3,1
-0.02197599630744662,0.720299267777591,0.4955043020017911,-0.030047125270357355,3,1
0.07525635295314714,0.7032119327341206,0.45843198094189574,-0.014599841124436352,3,1
-0.14698334786953637,0.7246077443414833,0.4907134103268618,-0.01701244543073699,3,1
0.21401190417236648,0.7227864439773839,0.5125088805216365,-0.02893459679580701,3,1
0.10332296445267275,0.7182722616423689,0.4823142604000168,-0.020037873415276408,3,1
-0.01886291039409116,0.7365784103312762,0.5123831553792115,-0.03450317912938772,3,1
0.4179364600859117,0.7405019961297512,0.48906557746522594,-0.025096921948716044,3,1
0.007180416418123059,0.720209201099351,0.4598124718759209,-0.011237164871999994,3,1
0.24852168366851402,0.7062249590526335,0.4712252644749242,-0.02407306740497006,3,1
0.18306054700224195,0.7253026465623407,0.4682975817413535,-0.019347608809766825,3,1
-0.0668478749867063,0.7127747370104771,0.4804040298331529,-0.016031851970183197,3,1
0.08753251579764765,0.729689161402348,0.47962597402511165,-0.021758902235887945,3,1
-0.20709961155807832,0.727909334742435,0.4600622671896417,-0.028468590520787984,3,1
0.12682853714795783,0.7130835742718773,0.506166865103296,-0.02960516227176413,3,1
-0.07909639197168872,0.726441895832977,0.4953570001598564,-0.024599013730039587,3,1
0.01721200963947922,0.7207965953020903,0.4644340375671163,-0.01644929632311687,3,1
-0.03866979661688674,0.7416433721464273,0.5037383174086472,-0.03263268644514028,3,1
0.12432560737943277,0.7387303226132644,0.47181859756528866,-0.015166255660005845,3,1
0.08129578306079566,0.7143391243080259,0.46053072312497534,-0.016774179006461054,3,1
0.1437189812277211,0.7271467277023476,0.4575010889238911,-0.020671321341069415,3,1
0.4255531797862204,0.711139868653845,0.47681079182075337,-0.018913129079010105,3,1
0.0847355839505326,0.7206262948166113,0.5134650338286519,-0.028440472673537442,3,1
0.24699617947771912,0.7129003114678198,0.4544886946096085,-0.01245624030707404,3,1
0.1292340065119788,0.7093862575711682,0.5115136131789768,-0.023097302968380973,3,1
-0.130967054865323,0.7428930929563649,0.5035549904532672,-0.021055244098533876,3,1
-0.050777408920112066,0.7183304936479544,0.45807478041388094,-0.01729442000942072,3,1
0.09524199444422266,0.7262917865591589,0.5228158565878402,-0.03553153469692916,3,1
-0.05296987971087219,0.7328340550586745,0.5204611462431785,-0.03826542242313735,3,1
-0.14178700339107309,0.717971082679469,0.4764867723279167,-0.02515234480597428,3,1
0.13741858382854844,0.7239116130222101,0.48282805990311317,-0.021079610000015236,3,1
0.006031970748153981,0.7242357729237483,0.45857460778279346,-0.0075863023739657365,3,1
0.07734352650550136,0.7326206865545828,0.5210571338247973,-0.03292681949096732,3,1
-0.054490164446178824,0.728171752372873,0.48088204483065056,-0.02118005843658466,3,1
0.10047706980799376,0.7098979410475295,0.4733327270078007,-0.018558157549705356,3,1
-0.20468796254135668,0.7258143727485731,0.49807613680604845,-0.026431022903125267,3,1
0.059474014677107334,0.7328300992667209,0.516589023929555,-0.029984808677909314,3,1
0.30365294585590163,0.7056224786938401,0.4992047307896428,-0.031051538782776333,3,1
-0.05612862761336146,0.690736221975385,0.4217499138612766,0.0011979057744611055,3,1
0.22307884562178515,0.7369221240775232,0.5456792654586025,-0.04095221881107136,3,1
-0.015406480713863857,0.7441586377099156,0.5170366866068434,-0.02880432255915366,3,1
-0.0617791050899541,0.7199488893675152,0.47958722281327937,-0.02050935276201926,3,1
0.054687835570803145,0.7327459462103434,0.5044485611433629,-0.03474217758048326,3,1
0.007288217759196414,0.7120565116283615,0.514114776502538,-0.03412899959585047,3,1
0.19764050100320674,0.7251617411675397,0.4997334979925654,-0.02558804611908272,3,1
0.17273520890739746,0.7217431634489913,0.5178495297441259,-0.03331298506236635,3,1
0.0350325936160516,0.7313036307896255,0.5014940410037525,-0.031759191861056024,3,1
-0.025549140467774123,0.7160896445166145,0.45514365141571034,-0.016331014729075832,3,1
0.12026292123482563,0.7137655075202929,0.5111050364503171,-0.026240792576572858,3,1
-0.1222923895547865,0.7332623596157646,0.46888330941919776,-0.021076489618280903,3,1
0.20300452056108043,0.7259259134734748,0.5070992461696733,-0.027777089657320175,3,1
0.16197780069342116,0.720247728342656,0.47067294173757546,-0.018208297988167033,3,1
7.624348800163716e-4,0.7222578213841189,0.46717656628607074,-0.017133582046426454,3,1
-0.2816586276021553,0.7206428742938442,0.5301552717864979,-0.040424891594739165,3,1
0.2238057446811581,0.7185875882350956,0.44600788937532343,-0.013052183170657372,3,1
0.13242204074776964,0.7345988228335045,0.5018986604700331,-0.028426390137610724,3,1
0.1552460614257143,0.7065265929850284,0.4934687075947295,-0.016528371459571645,3,1
0.15357593095177435,0.7028003589148284,0.4412432486496982,-0.005440320455818437,3,1
0.0035161782143404707,0.7158947197312955,0.49536015043850057,-0.03062066297570709,3,1
0.15081930438464042,0.7188682848718599,0.48038267114316113,-0.019648132772999816,3,1
0.22949495084321825,0.7200985288218362,0.5030038845725358,-0.027508149038112606,3,1
0.006461868790211156,0.7322278655610717,0.4681543758706539,-0.02154017500288319,3,1
0.14249041545554064,0.7220975883210485,0.4960415864625247,-0.02712830370728625,3,1
0.19573690445395187,0.7124447879468789,0.47426020206330577,-0.016288905986584723,3,1
0.1915860272711143,0.7054567027225858,0.4458203800022602,-0.008342319757502992,3,1
0.09643826324099791,0.710596503886336,0.5140391949680634,-0.030078838593908586,3,1
0.4567716188321356,0.7165940276463516,0.5287207164801657,-0.034401194454403594,3,1
0.2257412744074827,0.7185632888285909,0.5287418930529384,-0.02827420851099305,3,1
0.18431386539305095,0.7340159369341563,0.5298635499711963,-0.03196876136644278,3,1
0.14864963192667346,0.7397097306675278,0.5103483083221363,-0.03082422531042539,3,1
-0.11233933372295724,0.7209798012627289,0.4656399848499859,-0.018579913725261576,3,1
-0.3031505712788203,0.7371464753687178,0.48289346750243567,-0.021485760257291986,3,1
0.05224304829607718,0.724130323753343,0.4226403542270418,-0.004281609615190973,3,1
-0.26943351234695,0.723097078878709,0.5143580660915177,-0.03173407645226689,3,1
0.06371843414672185,0.7202032634522766,0.5362803418247495,-0.02922896725794999,3,1
0.21008077406440862,0.7174977616523392,0.49912864554062253,-0.02930635710072238,3,1
0.026107785146450624,0.7191566655237693,0.48747634211031254,-0.018609591788845137,3,1
0.3830211961103487,0.7152047372510424,0.46514129475690424,-0.01418340313830413,3,1
-0.08116656600032002,0.7380054848908912,0.44787796964737936,-0.0056050922139547765,3,1
0.4250326130131725,0.7333215407561511,0.4734302140714135,-0.02280397443973925,3,1
-0.07167458542971872,0.7346926238242304,0.5413824219504022,-0.04531506237981375,3,1
0.0365424485062249,0.7266251685359748,0.48605156323174015,-0.02573124431364704,3,1
0.25418769479801995,0.7196505898027681,0.45806137975887395,-0.011117973270302173,3,1
0.13159704489225987,0.7420637881150469,0.4846877609124931,-0.02250792230188381,3,1
-0.12326513967127539,0.7282666464161593,0.4793595894734608,-0.022767445665522246,3,1
-0.10502596200967673,0.7190779699158156,0.486115872316077,-0.015557523656752892,3,1
0.05055889266805025,0.7369127277634107,0.494328797016351,-0.031065294664585963,3,1
0.12020575306814862,0.7389036403328646,0.5089009292933042,-0.034040654860746145,3,1
-0.2567433853109833,0.727147296158364,0.43532658064214047,-0.009832051560806576,3,1
0.2891066188167315,0.7187642820645124,0.5189492911740672,-0.032836123849847354,3,1
0.038528720528120175,0.7029523892124416,0.4782441391143948,-0.014436616307648364,3,1
0.03483338895603083,0.7296887029369827,0.5221588073618477,-0.03161516725231195,3,1
-0.05084159708894731,0.7203402973973425,0.5076570094825001,-0.028764094142388785,3,1
0.08339689420245122,0.7329089846243733,0.5009438204069738,-0.031183260012767278,3,1
0.05643684370443225,0.7442764726874884,0.5516654605453368,-0.03660033064807067,3,1
0.20572388793516438,0.700138186904951,0.4643477701538359,-0.01306245508385473,3,1
-0.046040674853429664,0.7292641293097404,0.43672084112040466,-0.010056081622678903,3,1
0.03753430892538745,0.7145208527217619,0.4602117303875275,-0.014189419416652527,3,1
0.07384727200587804,0.7416587757543311,0.46070482954382896,-0.013073679176159203,3,1
0.3240007525528199,0.7248976179835154,0.5109138044208521,-0.031330681405961514,3,1
0.07138707887861528,0.7138724926335271,0.5093999942546361,-0.03583816144964658,3,1
-0.3535192874405766,0.7488411301019369,0.49439835944212973,-0.031605924887117,3,1
0.10690256822272204,0.7367705901560839,0.5284429642488249,-0.03636969353829045,3,1
-0.03763397481816355,0.7305033842276316,0.5214989412925206,-0.036533035010506865,3,1
0.10573286072758492,0.7357524496401311,0.4624567343653325,-0.018716081836373633,3,1
0.14275913325400325,0.7367061175173149,0.4465651496866485,-0.012057642197760288,3,1
-0.11838980158790946,0.7365675487089902,0.5130035102756665,-0.02976114191915258,3,1
0.15695279181090882,0.7362396187618288,0.5243725446052849,-0.030365811151568778,3,1
0.21473796284772106,0.7280635584102129,0.46769360938924365,-0.021988700289512053,3,1
-0.3577670640370343,0.738559120480204,0.4976170494192047,-0.02546015068946872,3,1
0.3676555812562583,0.7170238837134093,0.4857799326891836,-0.02476886921613186,3,1
0.12144552133395337,0.7076136509422213,0.48812585490668425,-0.02628258064214606,3,1
0.0230192454328062,0.7189734019630123,0.5004844190225413,-0.03189478245622013,3,1
-0.4047212354489602,0.7165254625142552,0.47757170716067776,-0.01956793553836178,3,1
0.16546983859370812,0.722842796916666,0.46762075259539415,-0.020556706647766987,3,1
-0.07613503964603296,0.7053450750245247,0.46388542506610975,-0.010831608640728518,3,1
0.1759098832408199,0.7156265787780285,0.4541716888306837,-0.011797996368841268,3,1
-0.054666438125423156,0.740713924591546,0.5381375114811817,-0.035140238353051245,3,1
-0.06946503803374071,0.7226453369039518,0.4633459192409646,-0.019395429961150512,3,1
0.06772675184402033,0.7270226538239513,0.4695274166879244,-0.009416040971700568,3,1
-0.11056967577678734,0.7295905740502349,0.4907285434574078,-0.02496131266525481,3,1
-0.02827712793077808,0.6947197954032163,0.4614813432417577,-0.015454557302291505,3,1
0.014175477776007028,0.7335612985043554,0.5125441863856395,-0.03544277034961851,3,1
0.4756377584853908,0.7346757847699337,0.48023443693364243,-0.024021096651267726,3,1
0.36431820658617653,0.7145360725844512,0.4484766980749555,-0.0073600865580374375,3,1
0.3482758032550919,0.7118829777755309,0.48817727019195445,-0.01705194782698527,3,1
0.014214523223927245,0.7187977333160234,0.4329544103311491,-0.006099418838857673,3,1
-0.21793430506659206,0.7348097634967417,0.4714433229964925,-0.021641363375238143,3,1
-0.2224561827715661,0.721314637848991,0.4905759304856474,-0.02932235546177253,3,1
0.1553307917274651,0.7209592770959716,0.5002552742516855,-0.029504715756047517,3,1
0.029673969562281854,0.7364455060258024,0.47477217635605484,-0.017455720037105493,3,1
-0.06789960773312487,0.7367216045386158,0.47012220432952745,-0.01929357391418307,3,1
0.08054909670318011,0.7287581471609883,0.4431205533182947,-0.012003469179035164,3,1
0.25622925828793086,0.7314661965210689,0.48553067579632625,-0.024774638004601002,3,1
-0.10448204795829952,0.7138600544858491,0.4620444814499933,-0.014101182787271682,3,1
-0.1803585664165439,0.7456116746689077,0.5017317460660706,-0.021272915259032743,3,1
-0.15860076862736605,0.7073723759822315,0.4707586034492124,-0.014686852955492213,3,1
0.08826104243053123,0.7119068002102722,0.4920414872976835,-0.023029966076137498,3,1
-0.04187017474032473,0.7288623609347269,0.4983703563666495,-0.02908691915217787,3,1
-0.5866435201169224,0.7296426054672338,0.493803361983737,-0.018110436154529452,3,1
-0.20740918564843014,0.7067501660276321,0.4254258193395799,-0.003388848235772457,3,1
0.03878871302003972,0.731729101134988,0.49525693910982227,-0.02746335278789047,3,1
-0.2946349434741933,0.7397420007191613,0.5010026017262135,-0.028692033214611,3,1
-0.1385825692268554,0.7402719197052647,0.525939476556232,-0.034523139482189436,3,1
0.06998066463552277,0.7295237155849463,0.5068067134125158,-0.031054296268848702,3,1
-0.16854126728139818,0.7255465534035466,0.462817475101474,-0.019001847515028203,3,1
-0.236916366814512,0.7313937636499759,0.5204543640720658,-0.033780501878936775,3,1
0.23272720105887856,0.7373747779638506,0.5150134204777714,-0.032807844392664265,3,1
0.3146553735912221,0.7081330971877833,0.4378776167650358,-0.015116469585336745,3,1
-0.08113569470697257,0.7193538140709279,0.4972466192266438,-0.02858983643091051,3,1
-0.1113454970472958,0.7340218097997422,0.5073952511884272,-0.024502747008227743,3,1
0.13850434751657303,0.7071646132390015,0.5084040362562519,-0.026548595407803077,3,1
-0.27501534790644655,0.7259366543294163,0.47815243832883425,-0.017290395524469204,3,1
0.06911921848950442,0.739506067475304,0.47347839968279004,-0.020972645652364008,3,1
0.1563490628323052,0.7295321666751988,0.5046833379601594,-0.028321706224232912,3,1
0.3137405364686856,0.7151791211726959,0.4530910623143427,-0.012490463850554079,3,1
0.02547448365658056,0.7196624498465098,0.4656455860385904,-0.013144166507117916,3,1
0.19480556884082034,0.721697756627691,0.5284899142138784,-0.03533758945468435,3,1
-0.19652171005145647,0.7254773734930495,0.4844319758412894,-0.02480498638760764,3,2
0.21827415439474862,0.7113810363371158,0.4914037385606207,-0.019911144321667962,3,2
0.19063812975946348,0.716873771729297,0.41805374649266014,-0.005077972280560061,3,2
0.10343619156992645,0.7018831440364011,0.5114484696468935,-0.028523486114863772,3,2
0.21091395716939587,0.7170434589370416,0.4954716736529008,-0.022441212902776897,3,2
