Binomial.1.2,Order.1.2,Family.1.2,Binomial.Source,BM,MR,log10BM,log10MR,MR.type,Source,Comment
Cercopithecus_mitis,Primates,Cercopithecidae,Cercopithecus_mitis,8500,1635.16476112896,3.929418925714293,3.2135615192250775,BMR,Genoud.2018,NA
Colobus_guereza,Primates,Cercopithecidae,Colobus_guereza,10500,1436.5539469823998,4.021189299069938,3.157321939716656,BMR,Genoud.2018,NA
Erythrocebus_patas,Primates,Cercopithecidae,Erythrocebus_patas,3000,273.4928758608077,3.4771212547196626,2.4369460180016755,BMR,Genoud.2018,NA
Macaca_fascicularis,Primates,Cercopithecidae,Macaca_fascicularis,7100,1466.9433298071551,3.851258348719075,3.1664133367284735,BMR,Genoud.2018,NA
Macaca_fuscata,Primates,Cercopithecidae,Macaca_fuscata,9575,1760.0774654048253,3.98113878264066,3.2455317826195427,BMR,Genoud.2018,NA
Macaca_fuscata,Primates,Cercopithecidae,Macaca_fuscata,9000,1919.158942755225,3.9542425094393248,3.283110944043987,BMR,Genoud.2018,NA
Macaca_fuscata,Primates,Cercopithecidae,Macaca_fuscata,10550,907.824964079616,4.023252459633712,2.9580021211397605,BMR,Genoud.2018,NA
Macaca_mulatta,Primates,Cercopithecidae,Macaca_mulatta,6225,918.430395902976,3.794139355767774,2.963046248479954,BMR,Genoud.2018,NA
Macaca_mulatta,Primates,Cercopithecidae,Macaca_mulatta,4300,1069.027527794688,3.633468455579586,3.0289888885721137,BMR,Genoud.2018,NA
Macaca_mulatta,Primates,Cercopithecidae,Macaca_mulatta,3980,977.3965968408576,3.5998830720736876,2.9900708225417443,BMR,Genoud.2018,NA
Papio_anubis,Primates,Cercopithecidae,Papio_anubis,9500,1297.2564206333952,3.977723605288848,3.113025828866871,BMR,Genoud.2018,NA
Papio_cynocephalus,Primates,Cercopithecidae,Papio_cynocephalus,14350,3372.5273198284804,4.156851901070011,3.52795547644704,BMR,Genoud.2018,NA
Papio_papio,Primates,Cercopithecidae,Papio_papio,6233,1112.2976896339967,3.7946971268919985,3.0462210351446353,BMR,Genoud.2018,NA
Papio_ursinus,Primates,Cercopithecidae,Papio_ursinus,16380,2115.1473228509185,4.214313897424399,3.325340621958324,BMR,Genoud.2018,NA
Daubentonia_madagascariensis,Primates,Daubentoniidae,Daubentonia_madagascariensis,2562,671.950519026432,3.4085791254086675,2.827337293730948,BMR,Genoud.2018,NA
Cheirogaleus_medius,Primates,Cheirogaleidae,Cheirogaleus_medius,300,76.64834817792001,2.4771212547196626,1.8845027999608528,BMR,Genoud.2018,NA
Cheirogaleus_medius,Primates,Cheirogaleidae,Cheirogaleus_medius,259,48.784986387456,2.413299764081252,1.6882861881441813,BMR,Genoud.2018,NA
Cheirogaleus_medius,Primates,Cheirogaleidae,Cheirogaleus_medius,174,64.162862531328,2.2405492482826,1.807283731115076,BMR,Genoud.2018,NA
Microcebus_griseorufus,Primates,Cheirogaleidae,Microcebus_griseorufus,51.5,21.350662520755193,1.711807229041191,1.3294113559251597,BMR,Genoud.2018,NA
Euoticus_elegantulus,Primates,Galagidae,Euoticus_elegantulus,262,104.12605790208,2.4183012913197452,2.017559426791332,BMR,Genoud.2018,NA
Galagoides_demidoff,Primates,Galagidae,Galago_demidoff,57.5,33.166077702144,1.7596678446896306,1.5206941138759125,BMR,Genoud.2018,NA
Galagoides_demidoff,Primates,Galagidae,Galago_demidoff,68,30.225480696576,1.8325089127062364,1.4803732164711174,BMR,Genoud.2018,NA
Galago_moholi,Primates,Galagidae,Galago_moholi,156,57.8478099456,2.1931245983544616,1.762286921688026,BMR,Genoud.2018,NA
Galago_moholi,Primates,Galagidae,Galago_moholi,181,41.891455702272005,2.257678574869185,1.6221254520890676,BMR,Genoud.2018,NA
Galago_senegalensis,Primates,Galagidae,Galago_senegalensis,275,95.44888641024,2.439332693830263,1.979770865901932,BMR,Genoud.2018,NA
Otolemur_garnettii,Primates,Galagidae,Otolemur_garnettii,947,198.12874906368,2.9763499790032735,2.29694749751647,BMR,Genoud.2018,NA
Homo_sapiens,Primates,Hominidae,Homo_sapiens,60500,6025.813536,4.781755374652469,3.7800156886484575,BMR,Genoud.2018,NA
Homo_sapiens,Primates,Hominidae,Homo_sapiens,74050,6022.921145502721,4.869525062857227,3.779807177250404,BMR,Genoud.2018,NA
Homo_sapiens,Primates,Hominidae,Homo_sapiens,68900,5951.57551323648,4.838219221907626,3.774631948271492,BMR,Genoud.2018,NA
Pan_troglodytes,Primates,Hominidae,Pan_troglodytes,33900,4372.3303017216,4.5301996982030825,3.640712962700496,BMR,Genoud.2018,NA
Pan_troglodytes,Primates,Hominidae,Pan_troglodytes,38000,4561.29981421056,4.57978359661681,3.659088619352948,BMR,Genoud.2018,NA
Pongo_pygmaeus,Primates,Hominidae,Pongo_pygmaeus,16200,2108.3598464839683,4.209515014542631,3.323944736523902,BMR,Genoud.2018,NA
Hylobates_lar,Primates,Hylobatidae,Hylobates_lar,1900,455.1851338586111,3.278753600952829,2.658188069756521,BMR,Genoud.2018,NA
Propithecus_coquereli,Primates,Indriidae,Propithecus_coquereli,4052,429.4351453914931,3.607669436688243,2.6328975846390863,BMR,Genoud.2018,NA
Propithecus_verreauxi,Primates,Indriidae,Propithecus_verreauxi,3400,272.00811540553735,3.531478917042255,2.434581861472677,BMR,Genoud.2018,NA
Eulemur_fulvus,Primates,Lemuridae,Eulemur_fulvus,2330,156.18908685312002,3.367355921026019,2.1936506858470133,BMR,Genoud.2018,NA
Lemur_catta,Primates,Lemuridae,Lemur_catta,2527,314.01719498803203,3.402605241919914,2.4969534298692553,BMR,Genoud.2018,NA
Varecia_variegata,Primates,Lemuridae,Varecia_variegata,3053,250.288191031296,3.4847268042986617,2.3984403594327137,BMR,Genoud.2018,NA
Lepilemur_ruficaudatus,Primates,Lepilemuridae,Lepilemur_ruficaudatus,693,95.44888641024,2.8407332346118066,1.979770865901932,BMR,Genoud.2018,NA
Arctocebus_calabarensis,Primates,Lorisidae,Arctocebus_calabarensis,206,55.5724627544064,2.3138672203691533,1.744859643446334,BMR,Genoud.2018,NA
Loris_tardigradus,Primates,Lorisidae,Loris_tardigradus,284,61.70433060864,2.4533183400470375,1.7903156452882694,BMR,Genoud.2018,NA
Nycticebus_coucang,Primates,Lorisidae,Nycticebus_coucang,1300,147.99398044416,3.113943352306837,2.170244051117588,BMR,Genoud.2018,NA
Perodicticus_potto,Primates,Lorisidae,Perodicticus_potto,898,162.45593293056,2.9532763366673045,2.21073557651174,BMR,Genoud.2018,NA
Tarsius_syrichta,Primates,Tarsiidae,Tarsius_syrichta,114,37.11901138176,2.0569048513364727,1.5695964008128829,BMR,Genoud.2018,NA
Ptilocercus_lowii,Scandentia,Ptilocercidae,Ptilocercus_lowii,57.5,20.777005072128,1.7596678446896306,1.3175829458011326,BMR,Genoud.2018,NA
Tupaia_glis,Scandentia,Tupaiidae,Tupaia_glis,123,45.07308524928,2.089905111439398,1.6539172865129188,BMR,Genoud.2018,NA
Tupaia_belangeri,Scandentia,Tupaiidae,Tupaia_belangeri,186,60.981232984319995,2.2695129442179165,1.7851962011522378,BMR,Genoud.2018,NA
Urogale_everetti,Scandentia,Tupaiidae,Urogale_everetti,264,97.44270759303168,2.4216039268698313,1.988749342985596,BMR,Genoud.2018,NA
Brachylagus_idahoensis,Lagomorpha,Leporidae,Brachylagus_idahoensis,432,163.1115414432768,2.635483746814912,2.2124846919280197,BMR,Genoud.2018,NA
Lepus_americanus,Lagomorpha,Leporidae,Lepus_americanus,1438,586.19114078208,3.1577588860468637,2.768039250577117,BMR,Genoud.2018,NA
Lepus_timidus,Lagomorpha,Leporidae,Lepus_timidus,3096,1271.5912756208645,3.490800952010855,3.104347539561456,BMR,Genoud.2018,NA
Lepus_townsendii,Lagomorpha,Leporidae,Lepus_townsendii,2430,608.84819967744,3.385606273598312,2.7845090261957317,BMR,Genoud.2018,NA
Oryctolagus_cuniculus,Lagomorpha,Leporidae,Oryctolagus_cuniculus,2072,519.18409426176,3.3163897510731952,2.7153213789383828,BMR,Genoud.2018,NA
Oryctolagus_cuniculus,Lagomorpha,Leporidae,Oryctolagus_cuniculus,2600,489.77812420608,3.4149733479708178,2.689999383588302,BMR,Genoud.2018,NA
Sylvilagus_floridanus,Lagomorpha,Leporidae,Sylvilagus_floridanus,981,268.606664180736,2.991669007379949,2.429116783392327,BMR,Genoud.2018,NA
Ochotona_curzoniae,Lagomorpha,Ochotonidae,Ochotona_curzoniae,118.8,106.35127032465408,2.074816440645175,2.0267426817487864,BMR,Genoud.2018,NA
Ochotona_curzoniae,Lagomorpha,Ochotonidae,Ochotona_curzoniae,117.5,80.72854703941631,2.070037866607755,1.90702713607759,BMR,Genoud.2018,NA
Ochotona_curzoniae,Lagomorpha,Ochotonidae,Ochotona_curzoniae,132,84.2071286774784,2.12057393120585,1.9253488588897036,BMR,Genoud.2018,NA
Ochotona_curzoniae,Lagomorpha,Ochotonidae,Ochotona_curzoniae,128.2,92.4793654996992,2.1078880251827985,1.9660448413951743,BMR,Genoud.2018,NA
Ochotona_dauurica,Lagomorpha,Ochotonidae,Ochotona_dauurica,127.7,105.6301009606656,2.1061908972634154,2.0237876948863063,BMR,Genoud.2018,NA
Ochotona_princeps,Lagomorpha,Ochotonidae,Ochotona_princeps,109.3,70.92912803463167,2.038620161949703,1.8508246208935673,BMR,Genoud.2018,NA
Bathyergus_janetta,Rodentia,Bathyergidae,Bathyergus_janetta,406,105.668666167296,2.6085260335771943,2.0239462254527325,BMR,Genoud.2018,NA
Bathyergus_suillus,Rodentia,Bathyergidae,Bathyergus_suillus,712,164.769845328384,2.852479993636857,2.216877734025119,BMR,Genoud.2018,NA
Cryptomys_hottentotus,Rodentia,Bathyergidae,Cryptomys_amatus,77.3,23.476569536256,1.888179493918325,1.3706346368550355,BMR,Genoud.2018,NA
Fukomys_anselli,Rodentia,Bathyergidae,Cryptomys_anselli,81.9,29.984448155136,1.9132839017604184,1.4768960603312198,BMR,Genoud.2018,NA
Fukomys_bocagei,Rodentia,Bathyergidae,Cryptomys_bocagei,94.4,33.696349293312004,1.974971994298069,1.5275828513860823,BMR,Genoud.2018,NA
Fukomys_damarensis,Rodentia,Bathyergidae,Cryptomys_damarensis,125,39.7703693376,2.096910013008056,1.5995596241903265,BMR,Genoud.2018,NA
Fukomys_darlingi,Rodentia,Bathyergidae,Cryptomys_darlingi,60,28.345426873344,1.7781512503836436,1.4524830017165395,BMR,Genoud.2018,NA
Fukomys_darlingi,Rodentia,Bathyergidae,Cryptomys_darlingi,81,32.4092355220224,1.9084850188786495,1.5106687868951247,BMR,Genoud.2018,NA
Fukomys_darlingi,Rodentia,Bathyergidae,Cryptomys_darlingi,99,45.338221044864,1.99563519459755,1.6564644755267988,BMR,Genoud.2018,NA
Cryptomys_hottentotus,Rodentia,Bathyergidae,Cryptomys_hottentotus,71,32.587599602687995,1.8512583487190752,1.513052371582037,BMR,Genoud.2018,NA
Cryptomys_hottentotus,Rodentia,Bathyergidae,Cryptomys_hottentotus,102,50.616833702399994,2.0086001717619175,1.704294974710339,BMR,Genoud.2018,NA
Fukomys_mechowi,Rodentia,Bathyergidae,Cryptomys_mechowi,267,77.22682627737599,2.4265112613645754,1.88776818738862,BMR,Genoud.2018,NA
Georychus_capensis,Rodentia,Bathyergidae,Georychus_capensis,280,181.73467972509695,2.447158031342219,2.259437809950388,BMR,Genoud.2018,NA
Georychus_capensis,Rodentia,Bathyergidae,Georychus_capensis,193,48.318347387228165,2.285557309007774,1.68411207186967,BMR,Genoud.2018,NA
Georychus_capensis,Rodentia,Bathyergidae,Georychus_capensis,132,53.6634850262016,2.12057393120585,1.7296788733024064,BMR,Genoud.2018,NA
Heliophobius_argenteocinereus,Rodentia,Bathyergidae,Heliophobius_argenteocinereus,88,36.058468199424,1.944482672150169,1.5570072735048623,BMR,Genoud.2018,NA
Heliophobius_argenteocinereus,Rodentia,Bathyergidae,Heliophobius_argenteocinereus,223,74.23802276352,2.3483048630481607,1.870626396476864,BMR,Genoud.2018,NA
Heterocephalus_glaber,Rodentia,Bathyergidae,Heterocephalus_glaber,39,12.389072630016,1.591064607026499,1.0930387989716956,BMR,Genoud.2018,NA
Capromys_pilorides,Rodentia,Echimyidae,Capromys_pilorides,2630,287.79285447936,3.419955748489758,2.4590800067697702,BMR,Genoud.2018,NA
Geocapromys_brownii,Rodentia,Echimyidae,Geocapromys_brownii,2456,312.5632866980659,3.3902283624691303,2.4949379649793624,BMR,Genoud.2018,NA
Geocapromys_ingrahami,Rodentia,Echimyidae,Geocapromys_ingrahami,775,112.75695114596354,2.88930170250631,2.052143324397283,BMR,Genoud.2018,NA
Cavia_tschudii,Rodentia,Caviidae,Cavia_porcellus,410,146.88523075353598,2.6127838567197355,2.166978129863075,BMR,Genoud.2018,NA
Dolichotis_salinicola,Rodentia,Caviidae,Dolichotis_salinicola,1613,349.931043662592,3.2076343673889616,2.543982472043699,BMR,Genoud.2018,NA
Galea_musteloides,Rodentia,Caviidae,Galea_musteloides,322,111.9933600546816,2.507855871695831,2.0491922746604008,BMR,Genoud.2018,NA
Hydrochoerus_hydrochaeris,Rodentia,Caviidae,Hydrochoeris_hydrochaeris,26385,3179.8459062013444,4.421357098513142,3.5024060747932593,BMR,Genoud.2018,NA
Kerodon_rupestris,Rodentia,Caviidae,Kerodon_rupestris,733,176.67685287551998,2.865103974641128,2.247179654617548,BMR,Genoud.2018,NA
Microcavia_niata,Rodentia,Caviidae,Microcavia_niata,255.2,84.747041570304,2.4068806700491248,1.9281245463781544,BMR,Genoud.2018,NA
Chinchilla_lanigera,Rodentia,Chinchillidae,Chinchilla_lanigera,358.8,114.15301162598401,2.5548524343720547,2.0574873736912833,BMR,Genoud.2018,NA
Chinchilla_lanigera,Rodentia,Chinchillidae,Chinchilla_lanigera,426,108.85029571430398,2.629409599102719,2.03682961322935,BMR,Genoud.2018,NA
Chinchilla_chinchilla,Rodentia,Chinchillidae,Chinchilla_chinchilla,454.4,109.091328255744,2.6574383227029625,2.03779022959513,BMR,Genoud.2018,NA
Lagidium_viscacia,Rodentia,Chinchillidae,Lagidium_viscacia,2056,336.96349293312,3.313023110323238,2.5275828513860823,BMR,Genoud.2018,NA
Lagostomus_maximus,Rodentia,Chinchillidae,Lagostomus_maximus,6784,800.0737767542784,3.8314858392486575,2.9031300361918793,BMR,Genoud.2018,NA
Ctenomys_fulvus,Rodentia,Ctenomyidae,Ctenomys_fulvus,275,84.84345458688,2.439332693830263,1.928618343454551,BMR,Genoud.2018,NA
Ctenomys_maulinus,Rodentia,Ctenomyidae,Ctenomys_maulinus,215,90.194377006848,2.3324384599156054,1.955179463140411,BMR,Genoud.2018,NA
Ctenomys_talarum,Rodentia,Ctenomyidae,Ctenomys_talarum,181.95,78.53322265198081,2.259952059922254,1.8950534193198347,BMR,Genoud.2018,NA
Cuniculus_paca,Rodentia,Cuniculidae,Cuniculus_paca,9156,1324.1363696547842,3.9617057840025054,3.121932714362569,BMR,Genoud.2018,NA
Dasyprocta_azarae,Rodentia,Dasyproctidae,Dasyprocta_azarae,3849,909.17474631168,3.585347911094591,2.9586473640417106,BMR,Genoud.2018,NA
Dasyprocta_leporina,Rodentia,Dasyproctidae,Dasyprocta_leporina,2687,751.29843166848,3.4292676664331685,2.87581248225326,BMR,Genoud.2018,NA
Myoprocta_acouchy,Rodentia,Dasyproctidae,Myoprocta_acouchy,914,242.334117163776,2.9609461957338312,2.384414560868476,BMR,Genoud.2018,NA
Proechimys_semispinosus,Rodentia,Echimyidae,Proechimys_semispinosus,265,143.59754688829435,2.423245873936808,2.157147020811733,BMR,Genoud.2018,NA
Proechimys_semispinosus,Rodentia,Echimyidae,Proechimys_semispinosus,498,133.07695851952127,2.6972293427597176,2.1241028664883146,BMR,Genoud.2018,NA
Thrichomys_apereoides,Rodentia,Echimyidae,Thrichomys_apereoides,323,99.642852631296,2.509202522331103,1.9984461522676893,BMR,Genoud.2018,NA
Coendou_prehensilis,Rodentia,Erethizontidae,Coendou_prehensilis,3280,445.910201664,3.515873843711679,2.6492474083794337,BMR,Genoud.2018,NA
Erethizon_dorsatum,Rodentia,Erethizontidae,Erethizon_dorsata,5530,1008.788675038003,3.7427251313046983,3.0038001980732423,BMR,Genoud.2018,NA
Erethizon_dorsatum,Rodentia,Erethizontidae,Erethizon_dorsata,6100,1304.2135839095197,3.785329835010767,3.115348719246862,BMR,Genoud.2018,NA
Erethizon_dorsatum,Rodentia,Erethizontidae,Erethizon_dorsata,11136,1181.0208878493695,4.046729222266487,3.072257578729094,BMR,Genoud.2018,NA
Hystrix_africaeaustralis,Rodentia,Hystricidae,Hystrix_africaeaustralis,11100,984.184073207808,4.045322978786658,2.9930763326814693,BMR,Genoud.2018,NA
Hystrix_africaeaustralis,Rodentia,Hystricidae,Hystrix_africaeaustralis,10700,862.4337158756352,4.02938377768521,2.9357257264286085,BMR,Genoud.2018,NA
Myocastor_coypus,Rodentia,Echimyidae,Myocastor_coypus,4325,1284.2753720816029,3.635986111800833,3.108658154381727,BMR,Genoud.2018,NA
Aconaemys_fuscus,Rodentia,Octodontidae,Aconaemys_fuscus,112,58.32987502848,2.0492180226701815,1.765891045956851,BMR,Genoud.2018,NA
Octodon_bridgesi,Rodentia,Octodontidae,Octodon_bridgesi,176.1,88.362529691904,2.245759355967277,1.9462681406026177,BMR,Genoud.2018,NA
Octodon_degus,Rodentia,Octodontidae,Octodon_degus,206.4,84.57349814046721,2.314709692955174,1.9272342943098677,BMR,Genoud.2018,NA
Octodon_degus,Rodentia,Octodontidae,Octodon_degus,229.2,90.5993116764672,2.3602146132953523,1.9571248981597311,BMR,Genoud.2018,NA
Octodon_degus,Rodentia,Octodontidae,Octodon_degus,149.6,55.630310564352,2.1749315935284423,1.7453114844601136,BMR,Genoud.2018,NA
Octodon_degus,Rodentia,Octodontidae,Octodon_degus,179.9,71.82769734911999,2.2550311633455515,1.856291944052675,BMR,Genoud.2018,NA
Octodon_degus,Rodentia,Octodontidae,Octodon_degus,206,92.363669879808,2.3138672203691533,1.9655011803829268,BMR,Genoud.2018,NA
Octodon_lunatus,Rodentia,Octodontidae,Octodon_lunatus,173.2,82.67416171392001,2.2385478876813276,1.9173698000191903,BMR,Genoud.2018,NA
Octodontomys_gliroides,Rodentia,Octodontidae,Octodontomys_gliroides,156.3,60.643787426304,2.193958978019187,1.7827863167496512,BMR,Genoud.2018,NA
Octodontomys_gliroides,Rodentia,Octodontidae,Octodontomys_gliroides,152,63.00590633241599,2.1818435879447726,1.7993812632209454,BMR,Genoud.2018,NA
Octomys_mimax,Rodentia,Octodontidae,Octomys_mimax,118.6,48.784986387456,2.074084689028244,1.6882861881441813,BMR,Genoud.2018,NA
Spalacopus_cyanus,Rodentia,Octodontidae,Spalacopus_cyanus,185,70.477915117056,2.2671717284030137,1.8480530482622428,BMR,Genoud.2018,NA
Spalacopus_cyanus,Rodentia,Octodontidae,Spalacopus_cyanus,136,48.833192895744,2.1335389083702174,1.6887151210006814,BMR,Genoud.2018,NA
Spalacopus_cyanus,Rodentia,Octodontidae,Spalacopus_cyanus,83,38.227761072384,1.919078092376074,1.582378862958005,BMR,Genoud.2018,NA
Spalacopus_cyanus,Rodentia,Octodontidae,Spalacopus_cyanus,72.4,18.3956035627008,1.8597385661971468,1.2647140416724585,BMR,Genoud.2018,NA
Spalacopus_cyanus,Rodentia,Octodontidae,Spalacopus_cyanus,93,28.9239049728,1.968482948553935,1.4612569260240449,BMR,Genoud.2018,NA
Spalacopus_cyanus,Rodentia,Octodontidae,Spalacopus_cyanus,86.1,32.1392790756096,1.9350031514536548,1.507036130765965,BMR,Genoud.2018,NA
Spalacopus_cyanus,Rodentia,Octodontidae,Spalacopus_cyanus,70.6,21.871292810265597,1.848804701051804,1.3398744549064177,BMR,Genoud.2018,NA
Spalacopus_cyanus,Rodentia,Octodontidae,Spalacopus_cyanus,89.9,28.1574214910208,1.9537596917332287,1.4495928818800952,BMR,Genoud.2018,NA
Tympanoctomys_barrerae,Rodentia,Octodontidae,Tympanoctomys_barrerae,71.4,37.022598365184,1.8536982117761744,1.5684668956719132,BMR,Genoud.2018,NA
Pedetes_capensis,Rodentia,Pedetidae,Pedetes_capensis,2300,382.422230248704,3.361727836017593,2.582543129926578,BMR,Genoud.2018,NA
Pedetes_capensis,Rodentia,Pedetidae,Pedetes_capensis,2800,579.056577555456,3.447158031342219,2.7627209991673447,BMR,Genoud.2018,NA
Castor_canadensis,Rodentia,Castoridae,Castor_canadensis,15270,2259.9211085414395,4.183839037056421,3.3540932786504354,BMR,Genoud.2018,NA
Geomys_pinetis,Rodentia,Geomyidae,Geomys_pinetis,200,68.45324176896,2.3010299956639813,1.8353940200234575,BMR,Genoud.2018,NA
Thomomys_bottae,Rodentia,Geomyidae,Thomomys_bottae,143,57.896016453887995,2.155336037465062,1.762648683043307,BMR,Genoud.2018,NA
Thomomys_bottae,Rodentia,Geomyidae,Thomomys_bottae,203,71.44204528281601,2.307496037913213,1.8539538792837105,BMR,Genoud.2018,NA
Thomomys_bottae,Rodentia,Geomyidae,Thomomys_bottae,111,51.91840942617599,2.0453229787866576,1.7153213789383823,BMR,Genoud.2018,NA
Thomomys_talpoides,Rodentia,Geomyidae,Thomomys_talpoides,82.6,49.459877503487995,1.9169800473203824,1.6942530364161985,BMR,Genoud.2018,NA
Thomomys_townsendii,Rodentia,Geomyidae,Thomomys_townsendii,249,91.206713680896,2.3961993470957363,1.9600268077061749,BMR,Genoud.2018,NA
Chaetodipus_hispidus,Rodentia,Heteromyidae,Chaetodipus_hispidus,39.5,23.814015094272,1.59659709562646,1.376832624564048,BMR,Genoud.2018,NA
Chaetodipus_intermedius,Rodentia,Heteromyidae,Chaetodipus_intermedius,14.6,7.520215292928,1.1643528557844371,0.8762302739948628,BMR,Genoud.2018,NA
Dipodomys_agilis,Rodentia,Heteromyidae,Dipodomys_agilis,60.6,30.659339271168,1.7824726241662865,1.486562791288815,BMR,Genoud.2018,NA
Dipodomys_deserti,Rodentia,Heteromyidae,Dipodomys_deserti,106,44.446400641536,2.0253058652647704,1.6478365966940305,BMR,Genoud.2018,NA
Dipodomys_deserti,Rodentia,Heteromyidae,Dipodomys_deserti,107.5,41.746836177408,2.031408464251624,1.6206235676577476,BMR,Genoud.2018,NA
Dipodomys_merriami,Rodentia,Heteromyidae,Dipodomys_merriami,34.7,20.0731900511232,1.5403294747908738,1.3026163964788997,BMR,Genoud.2018,NA
Dipodomys_merriami,Rodentia,Heteromyidae,Dipodomys_merriami,38.3,20.873418088704,1.5831987739686226,1.3195935719937666,BMR,Genoud.2018,NA
Dipodomys_merriami,Rodentia,Heteromyidae,Dipodomys_merriami,43.4,19.330809823488003,1.6374897295125106,1.2862500482605834,BMR,Genoud.2018,NA
Dipodomys_ordii,Rodentia,Heteromyidae,Dipodomys_ordii,48.8,27.670535757312,1.688419822002711,1.4420175680383749,BMR,Genoud.2018,NA
Dipodomys_panamintinus,Rodentia,Heteromyidae,Dipodomys_panamintinus,56.9,30.172453537459205,1.7551122663950711,1.4796106271936973,BMR,Genoud.2018,NA
Heteromys_anomalus,Rodentia,Heteromyidae,Heteromys_anomalus,69.3,48.44754082944,1.8407332346118068,1.6852717373969088,BMR,Genoud.2018,NA
Heteromys_irroratus,Rodentia,Heteromyidae,Liomys_irroratus,48.1,25.983307967232,1.6821450763738317,1.4146944408271398,BMR,Genoud.2018,NA
Heteromys_salvini,Rodentia,Heteromyidae,Liomys_salvini,43.8,22.608852387072,1.6414741105040995,1.3542785183554844,BMR,Genoud.2018,NA
Microdipodops_pallidus,Rodentia,Heteromyidae,Microdipodops_pallidus,15.2,9.544888641024,1.1818435879447726,0.9797708659019322,BMR,Genoud.2018,NA
Perognathus_longimembris,Rodentia,Heteromyidae,Perognathus_longimembris,8.9,4.5892595890176,0.9493900066449128,0.6617426240248755,BMR,Genoud.2018,NA
Perognathus_parvus,Rodentia,Heteromyidae,Perognathus_parvus,19.2,13.883474386944,1.2833012287035497,1.1424981633996318,BMR,Genoud.2018,NA
Abrothrix_andinus,Rodentia,Cricetidae,Abrothrix_andinus,34.6,31.189610862336007,1.5390760987927767,1.4940099563091016,BMR,Genoud.2018,NA
Abrothrix_andinus,Rodentia,Cricetidae,Abrothrix_andinus,34.9,29.7771601694976,1.54282542695918,1.473883276978095,BMR,Genoud.2018,NA
Abrothrix_andinus,Rodentia,Cricetidae,Abrothrix_andinus,22.3,19.5670217140992,1.3483048630481609,1.2915247269576866,BMR,Genoud.2018,NA
Abrothrix_andinus,Rodentia,Cricetidae,Abrothrix_andinus,18.8,15.9515335924992,1.2741578492636798,1.2028024428002542,BMR,Genoud.2018,NA
Abrothrix_andinus,Rodentia,Cricetidae,Abrothrix_andinus,19.7,18.328114451097605,1.294466226161593,1.2631177881698257,BMR,Genoud.2018,NA
Abrothrix_longipilis,Rodentia,Cricetidae,Abrothrix_longipilis,42.3,27.7187422656,1.6263403673750425,1.4427735203300316,BMR,Genoud.2018,NA
Abrothrix_olivaceus,Rodentia,Cricetidae,Abrothrix_olivaceus,27,23.814015094272,1.4313637641589874,1.376832624564048,BMR,Genoud.2018,NA
Akodon_azarae,Rodentia,Cricetidae,Akodon_azarae,22.5,18.655918707456003,1.3521825181113625,1.2708166406593129,BMR,Genoud.2018,NA
Akodon_azarae,Rodentia,Cricetidae,Akodon_azarae,26.34,18.7812556290048,1.420615770625765,1.273724623846979,BMR,Genoud.2018,NA
Alticola_argentatus,Rodentia,Cricetidae,Alticola_argentatus,52.9,53.8755936626688,1.7234556720351857,1.7313920687465263,BMR,Genoud.2018,NA
Arborimus_pomo,Rodentia,Cricetidae,Arborimus_pomo,21.8,28.393633381632,1.3384564936046048,1.4532209704275028,BMR,Genoud.2018,NA
Arvicola_amphibius,Rodentia,Cricetidae,Arvicola_amphibius,97.5,54.521560873728,1.9890046156985368,1.7365682805658564,BMR,Genoud.2018,NA
Auliscomys_boliviensis,Rodentia,Cricetidae,Auliscomys_boliviensis,76.8,53.219985149952,1.885361220031512,1.7260747490335813,BMR,Genoud.2018,NA
Baiomys_taylori,Rodentia,Cricetidae,Baiomys_taylori,7.3,6.845324176896,0.8633228601204559,0.8353940200234575,BMR,Genoud.2018,NA
Calomys_musculinus,Rodentia,Calomyscidae,Calomys_musculinus,16.9,13.4447951615232,1.2278867046136734,1.1285541899064508,BMR,Genoud.2018,NA
Calomys_venustus,Rodentia,Calomyscidae,Calomys_venustus,49.5,34.1253872170752,1.6946051989335686,1.5330775879692513,BMR,Genoud.2018,NA
Chelemys_macronyx,Rodentia,Cricetidae,Chelemys_macronyx,62,40.6477277884416,1.792391689498254,1.6090362735088726,BMR,Genoud.2018,NA
Chionomys_nivalis,Rodentia,Cricetidae,Chionomys_nivalis,37.5,49.88795129708544,1.5740312677277188,1.6979956695306893,BMR,Genoud.2018,NA
Cricetulus_barabensis,Rodentia,Cricetidae,Cricetulus_barabensis,37.3,25.534987440153596,1.5717088318086876,1.4071356485759987,BMR,Genoud.2018,NA
Cricetulus_barabensis,Rodentia,Cricetidae,Cricetulus_barabensis,31.4,33.301055925350404,1.4969296480732148,1.5224580045358225,BMR,Genoud.2018,NA
Cricetulus_migratorius,Rodentia,Cricetidae,Cricetulus_migratorius,30.7,22.049656890931203,1.4871383754771863,1.3434018359111308,BMR,Genoud.2018,NA
Cricetus_cricetus,Rodentia,Cricetidae,Cricetus_cricetus,360,120.51627072,2.5563025007672873,2.0810456843124387,BMR,Genoud.2018,NA
Cricetus_cricetus,Rodentia,Cricetidae,Cricetus_cricetus,369.6,92.65290892953598,2.567731962548069,1.9668590589729276,BMR,Genoud.2018,NA
