Binomial.1.2,Order.1.2,Family.1.2,Binomial.Source,BM,MR,log10BM,log10MR,MR.type,Source,Comment
Macropus_giganteus,Diprotodontia,Macropodidae,Macropus_giganteus,27000,5610,4.431363764158987,3.7489628612561616,FMR,Hudson.2013,NA
Macropus_giganteus,Diprotodontia,Macropodidae,Macropus_giganteus,60800,10730,4.783903579272735,4.0305997219659515,FMR,Hudson.2013,NA
Odocoileus_hemionus,Cetartiodactyla,Cervidae,Odocoileus_hemionus,67100,41500,4.8267225201689925,4.6180480967120925,FMR,Hudson.2013,NA
Odocoileus_hemionus,Cetartiodactyla,Cervidae,Odocoileus_hemionus,32200.000000000004,15900,4.507855871695831,4.201397124320452,FMR,Hudson.2013,NA
Odocoileus_hemionus,Cetartiodactyla,Cervidae,Odocoileus_hemionus,38350,21300,4.5837653682849995,4.328379603438738,FMR,Hudson.2013,NA
Odocoileus_hemionus,Cetartiodactyla,Cervidae,Odocoileus_hemionus,43100,37100,4.6344772701607315,4.569373909615046,FMR,Hudson.2013,NA
Odocoileus_hemionus,Cetartiodactyla,Cervidae,Odocoileus_hemionus,48900,23650,4.68930885912362,4.37383114507383,FMR,Hudson.2013,NA
Thylogale_billardierii,Diprotodontia,Macropodidae,Thylogale_billardierii,9645,2550,3.9843022319799033,3.406540180433955,FMR,Hudson.2013,NA
Thylogale_billardierii,Diprotodontia,Macropodidae,Thylogale_billardierii,4635,1122,3.666049738480516,3.0499928569201424,FMR,Hudson.2013,NA
Thylogale_billardierii,Diprotodontia,Macropodidae,Thylogale_billardierii,3430,1080,3.5352941200427703,3.03342375548695,FMR,Hudson.2013,NA
Thylogale_billardierii,Diprotodontia,Macropodidae,Thylogale_billardierii,6360,1765,3.803457115648414,3.2467447097238415,FMR,Hudson.2013,NA
Isoodon_obesulus,Peramelemorphia,Peramelidae,Isoodon_obesulus,775,655,2.88930170250631,2.816241299991783,FMR,Hudson.2013,NA
Isoodon_obesulus,Peramelemorphia,Peramelidae,Isoodon_obesulus,1137.5,516,3.05595140532915,2.7126497016272113,FMR,Hudson.2013,NA
Isoodon_obesulus,Peramelemorphia,Peramelidae,Isoodon_obesulus,1460,594.5,3.164352855784437,2.7741518589547103,FMR,Hudson.2013,NA
Isoodon_obesulus,Peramelemorphia,Peramelidae,Isoodon_obesulus,1110,569.6666667,3.0453229787866576,2.7556208080264866,FMR,Hudson.2013,NA
Isoodon_obesulus,Peramelemorphia,Peramelidae,Isoodon_obesulus,1825,1080,3.2612628687924934,3.03342375548695,FMR,Hudson.2013,NA
Isoodon_obesulus,Peramelemorphia,Peramelidae,Isoodon_obesulus,835,381,2.921686475483602,2.5809249756756194,FMR,Hudson.2013,NA
Isoodon_obesulus,Peramelemorphia,Peramelidae,Isoodon_obesulus,1362.5,924,3.13433651094868,2.9656719712201065,FMR,Hudson.2013,NA
Isoodon_obesulus,Peramelemorphia,Peramelidae,Isoodon_obesulus,1300,478,3.113943352306837,2.6794278966121188,FMR,Hudson.2013,NA
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,Tarsipes_rostratus,17.75,31.2,1.249198357391113,1.4941545940184429,FMR,Hudson.2013,NA
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,Tarsipes_rostratus,14.9,41.4,1.173186268412274,1.6170003411208989,FMR,Hudson.2013,NA
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,Tarsipes_rostratus,12.7,51.6,1.1038037209559568,1.7126497016272113,FMR,Hudson.2013,NA
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,Tarsipes_rostratus,9.5,38.6,0.9777236052888477,1.586587304671755,FMR,Hudson.2013,NA
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,Tarsipes_rostratus,10.5,30.4,1.021189299069938,1.4828735836087537,FMR,Hudson.2013,NA
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,Tarsipes_rostratus,5.275,25.75,0.7222224639697303,1.4107772333772097,FMR,Hudson.2013,NA
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,Tarsipes_rostratus,6.45,35.4,0.8095597146352678,1.5490032620257879,FMR,Hudson.2013,NA
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,Tarsipes_rostratus,10.05,34.25,1.0021660617565078,1.5346605758284444,FMR,Hudson.2013,NA
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,Tarsipes_rostratus,8.05,46.6,0.9057958803678685,1.6683859166900001,FMR,Hudson.2013,NA
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,Tarsipes_rostratus,9.9,51.8,0.9956351945975499,1.714329759745233,FMR,Hudson.2013,NA
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,Tarsipes_rostratus,7.35,41.2,0.8662873390841949,1.6148972160331345,FMR,Hudson.2013,NA
Sorex_araneus,Eulipotyphla,Soricidae,Sorex_araneus,7.6899999999999995,49.58,0.885926339801431,1.6953065224318027,FMR,Hudson.2013,NA
Sorex_araneus,Eulipotyphla,Soricidae,Sorex_araneus,7.39,58.38,0.8686444383948257,1.7662640906519955,FMR,Hudson.2013,NA
Sorex_araneus,Eulipotyphla,Soricidae,Sorex_araneus,8.200000000000001,45.73,0.9138138523837167,1.660201201380682,FMR,Hudson.2013,NA
Sorex_araneus,Eulipotyphla,Soricidae,Sorex_araneus,9.350000000000001,69.44,0.9708116108725179,1.8416097121684354,FMR,Hudson.2013,NA
Sorex_araneus,Eulipotyphla,Soricidae,Sorex_araneus,9.15,62.43,0.9614210940664483,1.7953933349312894,FMR,Hudson.2013,NA
Sorex_araneus,Eulipotyphla,Soricidae,Sorex_araneus,7.4799999999999995,43.36,0.8739015978644613,1.6370892735303304,FMR,Hudson.2013,NA
Sorex_araneus,Eulipotyphla,Soricidae,Sorex_araneus,7.85,54.52,0.8948696567452525,1.736555847162636,FMR,Hudson.2013,NA
Sorex_araneus,Eulipotyphla,Soricidae,Sorex_araneus,8.58,61.71,0.9334872878487055,1.7903555464143865,FMR,Hudson.2013,NA
Sorex_araneus,Eulipotyphla,Soricidae,Sorex_araneus,8.45,57.73,0.9268567089496923,1.761401557498631,FMR,Hudson.2013,NA
Sorex_araneus,Eulipotyphla,Soricidae,Sorex_araneus,9.05,51.11,0.9566485792052033,1.708505880955237,FMR,Hudson.2013,NA
Lemmus_sibiricus,Rodentia,Cricetidae,Lemmus_sibiricus,62,191.026,1.792391689498254,2.2810924818448854,FMR,Hudson.2013,NA
Lemmus_sibiricus,Rodentia,Cricetidae,Lemmus_sibiricus,52,221.122,1.7160033436347992,2.344631953810221,FMR,Hudson.2013,NA
Lemmus_sibiricus,Rodentia,Cricetidae,Lemmus_sibiricus,51,190.19,1.7075701760979363,2.2791876784321476,FMR,Hudson.2013,NA
Pongo_pygmaeus,Primates,Hominidae,Pongo_pygmaeus,116600,8579.45,5.066698550422995,3.9334594475665137,FMR,Hudson.2013,NA
Pongo_pygmaeus,Primates,Hominidae,Pongo_pygmaeus,53200,6562.6,4.725911632295048,3.817075934184269,FMR,Hudson.2013,NA
Pongo_pygmaeus,Primates,Hominidae,Pongo_pygmaeus,25500,5245.9,4.4065401804339555,3.719820007592092,FMR,Hudson.2013,NA
Petaurus_breviceps,Diprotodontia,Petauridae,Petaurus_breviceps,112,119,2.0492180226701815,2.0755469613925306,FMR,Hudson.2013,NA
Petaurus_breviceps,Diprotodontia,Petauridae,Petaurus_breviceps,132,162,2.12057393120585,2.2095150145426308,FMR,Hudson.2013,NA
Petaurus_breviceps,Diprotodontia,Petauridae,Petaurus_breviceps,105,127,2.0211892990699383,2.103803720955957,FMR,Hudson.2013,NA
Petaurus_breviceps,Diprotodontia,Petauridae,Petaurus_breviceps,120,187,2.0791812460476247,2.271841606536499,FMR,Hudson.2013,NA
Petaurus_breviceps,Diprotodontia,Petauridae,Petaurus_breviceps,92,117,1.9637878273455553,2.0681858617461617,FMR,Hudson.2013,NA
Petaurus_breviceps,Diprotodontia,Petauridae,Petaurus_breviceps,93,177,1.968482948553935,2.247973266361807,FMR,Hudson.2013,NA
Petaurus_breviceps,Diprotodontia,Petauridae,Petaurus_breviceps,148,176,2.1702617153949575,2.24551266781415,FMR,Hudson.2013,NA
Petaurus_breviceps,Diprotodontia,Petauridae,Petaurus_breviceps,144,120,2.1583624920952498,2.0791812460476247,FMR,Hudson.2013,NA
Petaurus_breviceps,Diprotodontia,Petauridae,Petaurus_breviceps,130,177,2.113943352306837,2.247973266361807,FMR,Hudson.2013,NA
Petaurus_breviceps,Diprotodontia,Petauridae,Petaurus_breviceps,114,245,2.0569048513364727,2.3891660843645326,FMR,Hudson.2013,NA
Petaurus_breviceps,Diprotodontia,Petauridae,Petaurus_breviceps,123,107,2.089905111439398,2.0293837776852097,FMR,Hudson.2013,NA
Peromyscus_leucopus,Rodentia,Cricetidae,Peromyscus_leucopus,21.15,38.965542,1.325310371711061,1.590680721534321,FMR,Hudson.2013,NA
Peromyscus_leucopus,Rodentia,Cricetidae,Peromyscus_leucopus,18.599999999999998,28.611264,1.2695129442179163,1.4565370446664692,FMR,Hudson.2013,NA
Peromyscus_leucopus,Rodentia,Cricetidae,Peromyscus_leucopus,16.6,38.371564,1.2201080880400552,1.5840095011197886,FMR,Hudson.2013,NA
Tamias_striatus,Rodentia,Sciuridae,Tamias_striatus,98.8,136.697704,1.994756944587628,2.135761220138382,FMR,Hudson.2013,NA
Tamias_striatus,Rodentia,Sciuridae,Tamias_striatus,100.6,164.839136,2.0025979807199086,2.217060329515401,FMR,Hudson.2013,NA
Tamias_striatus,Rodentia,Sciuridae,Tamias_striatus,89.39999999999999,128.550048,1.9513375187959177,2.109072243142483,FMR,Hudson.2013,NA
Lama_guanicoe,Cetartiodactyla,Camelidae,Lama_glama,44500,14570,4.648360010980932,4.16345955176999,FMR,Hudson.2013,NA
Lama_guanicoe,Cetartiodactyla,Camelidae,Lama_glama,56000,15260,4.748188027006201,4.183554533618862,FMR,Hudson.2013,NA
Lama_guanicoe,Cetartiodactyla,Camelidae,Lama_glama,50500,11600,4.703291378118661,4.064457989226918,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,47,97.33,1.6720978579357175,1.9882467233753784,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,86,88.83,1.9344984512435677,1.9485596621089616,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,98,150.67,1.9912260756924949,2.178026788270433,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,66.5,111.94,1.8228216453031045,2.048985302570711,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,57,102.21,1.7558748556724915,2.00949338828754,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,97.5,50.49,1.9890046156985368,1.7032053706954864,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,84.5,75.02,1.9268567089496924,1.875177059814704,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,72,81.45,1.8573324964312685,1.9108910886445283,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,72.5,139.49,1.8603380065709938,2.144543074272788,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,79,128.25,1.8976270912904414,2.1080573737838537,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,75,106.02,1.8750612633917,2.0253877998904075,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,48.5,134.46,1.6857417386022637,2.128593106918705,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,63.8,207.35,1.8048206787211623,2.3167040397000367,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,54.300000000000004,97.08,1.734799829588847,1.9871297676598971,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,67,60.02,1.8260748027008264,1.7782959910888338,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,60,138.37,1.7781512503836436,2.1410419409390493,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,55,28.46,1.7403626894942439,1.4542348957482656,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,61,166.5,1.7853298350107671,2.2214142378423385,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,59,85.37,1.7708520116421442,1.9313052814216733,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,43.5,86.78,1.6384892569546374,1.938419645793193,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,55.5,149.4,1.7442929831226763,2.17435059747938,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,63,103.03,1.7993405494535817,2.012963699825778,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,38.5,86.5,1.5854607295085006,1.9370161074648142,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,70,129.13,1.845098040014257,2.1110271510261747,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,54,120.37,1.7323937598229686,2.0805182605271177,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,63,118.94,1.7993405494535817,2.0753279341632584,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,46.800000000000004,49.63,1.670245853074124,1.6957442751973233,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,48.5,59.79,1.6857417386022637,1.77662855342015,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,51,63.46,1.7075701760979363,1.8025000677643934,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,50.5,71.81,1.7032913781186614,1.8561849267271697,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,75,68.7,1.8750612633917,1.8369567370595505,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,42.8,79.06,1.631443769013172,1.897956810006952,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,63,56.35,1.7993405494535817,1.7508939203821254,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,50,76.42,1.6989700043360187,1.88320703335239,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,60.5,41.67,1.7817553746524688,1.619823500457278,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,64,64.88,1.806179973983887,1.8121108412030995,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,71,94.61,1.8512583487190752,1.9759370424831106,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,64.8,74.26,1.8115750058705933,1.8707549448901402,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,51,53.92,1.7075701760979363,1.7317498835272633,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,51.5,47.9,1.711807229041191,1.6803355134145632,FMR,Hudson.2013,NA
Microcebus_murinus,Primates,Cheirogaleidae,Microcebus_murinus,65.5,53.45,1.816241299991783,1.7279477095447968,FMR,Hudson.2013,NA
Tachyglossus_aculeatus,Monotremata,Tachyglossidae,Tachyglossus_aculeatus,3780,766,3.5774917998372255,2.884228769632604,FMR,Hudson.2013,NA
Tachyglossus_aculeatus,Monotremata,Tachyglossidae,Tachyglossus_aculeatus,2690,645,3.429752280002408,2.8095597146352675,FMR,Hudson.2013,NA
Tachyglossus_aculeatus,Monotremata,Tachyglossidae,Tachyglossus_aculeatus,2965,720,3.4720246977002813,2.8573324964312685,FMR,Hudson.2013,NA
Tachyglossus_aculeatus,Monotremata,Tachyglossidae,Tachyglossus_aculeatus,2715,581,3.433769833924866,2.7641761323903307,FMR,Hudson.2013,NA
Eremitalpa_granti,Afrosoricida,Chrysochloridae,Eremitalpa_granti,19.400000000000002,9.52,1.287801729930226,0.9786369483844743,FMR,Hudson.2013,NA
Eremitalpa_granti,Afrosoricida,Chrysochloridae,Eremitalpa_granti,23.2,14.45,1.3654879848908996,1.1598678470925667,FMR,Hudson.2013,NA
Eremitalpa_granti,Afrosoricida,Chrysochloridae,Eremitalpa_granti,26.1,9.19,1.416640507338281,0.9633155113861113,FMR,Hudson.2013,NA
Eremitalpa_granti,Afrosoricida,Chrysochloridae,Eremitalpa_granti,15.8,8.21,1.1986570869544226,0.9143431571194408,FMR,Hudson.2013,NA
Eremitalpa_granti,Afrosoricida,Chrysochloridae,Eremitalpa_granti,22.5,15.71,1.3521825181113625,1.1961761850399732,FMR,Hudson.2013,NA
Eremitalpa_granti,Afrosoricida,Chrysochloridae,Eremitalpa_granti,21.4,15.3,1.3304137733491908,1.1846914308175989,FMR,Hudson.2013,NA
Eremitalpa_granti,Afrosoricida,Chrysochloridae,Eremitalpa_granti,18.700000000000003,11.49,1.271841606536499,1.0603200286882852,FMR,Hudson.2013,NA
Eremitalpa_granti,Afrosoricida,Chrysochloridae,Eremitalpa_granti,21.2,12.08,1.3263358609287514,1.082066934285113,FMR,Hudson.2013,NA
Eremitalpa_granti,Afrosoricida,Chrysochloridae,Eremitalpa_granti,23.599999999999998,12.22,1.3729120029701065,1.0870712059065355,FMR,Hudson.2013,NA
Eremitalpa_granti,Afrosoricida,Chrysochloridae,Eremitalpa_granti,17.9,9.84,1.252853030979893,0.9929950984313415,FMR,Hudson.2013,NA
Eremitalpa_granti,Afrosoricida,Chrysochloridae,Eremitalpa_granti,17.7,19.13,1.2479732663618066,1.2817149700272958,FMR,Hudson.2013,NA
Lepus_americanus,Lagomorpha,Leporidae,Lepus_americanus,1300,777,3.113943352306837,2.890421018800914,FMR,Hudson.2013,NA
Lepus_americanus,Lagomorpha,Leporidae,Lepus_americanus,1700,1010,3.230448921378274,3.0043213737826426,FMR,Hudson.2013,NA
Lepus_americanus,Lagomorpha,Leporidae,Lepus_americanus,1260,1060,3.100370545117563,3.0253058652647704,FMR,Hudson.2013,NA
Lepus_americanus,Lagomorpha,Leporidae,Lepus_americanus,1320,1180,3.12057393120585,3.0718820073061255,FMR,Hudson.2013,NA
Lepus_americanus,Lagomorpha,Leporidae,Lepus_americanus,1530,1190,3.184691430817599,3.0755469613925306,FMR,Hudson.2013,NA
Lepus_americanus,Lagomorpha,Leporidae,Lepus_americanus,1080,841,3.03342375548695,2.924795995797912,FMR,Hudson.2013,NA
Lepus_americanus,Lagomorpha,Leporidae,Lepus_americanus,1290,915,3.110589710299249,2.9614210940664485,FMR,Hudson.2013,NA
Eulemur_fulvus,Primates,Lemuridae,Eulemur_fulvus,1688,611,3.2273724422896364,2.786041210242554,FMR,Hudson.2013,NA
Eulemur_fulvus,Primates,Lemuridae,Eulemur_fulvus,2172,700,3.336859820916809,2.845098040014257,FMR,Hudson.2013,NA
Eulemur_fulvus,Primates,Lemuridae,Eulemur_fulvus,1966,622,3.2935835134961167,2.7937903846908188,FMR,Hudson.2013,NA
Eulemur_fulvus,Primates,Lemuridae,Eulemur_fulvus,2037.9999999999998,528,3.3092041796704077,2.722633922533812,FMR,Hudson.2013,NA
Eulemur_fulvus,Primates,Lemuridae,Eulemur_fulvus,1806,540,3.256717745977487,2.7323937598229686,FMR,Hudson.2013,NA
Eulemur_fulvus,Primates,Lemuridae,Eulemur_fulvus,1806,477,3.256717745977487,2.678518379040114,FMR,Hudson.2013,NA
Eulemur_fulvus,Primates,Lemuridae,Eulemur_fulvus,1110,434,3.0453229787866576,2.637489729512511,FMR,Hudson.2013,NA
Eulemur_fulvus,Primates,Lemuridae,Eulemur_fulvus,1762,695,3.246005904076029,2.8419848045901137,FMR,Hudson.2013,NA
Eulemur_fulvus,Primates,Lemuridae,Eulemur_fulvus,2166,791,3.3356584522893016,2.8981764834976764,FMR,Hudson.2013,NA
Lemur_catta,Primates,Lemuridae,Lemur_catta,1770,460,3.247973266361807,2.662757831681574,FMR,Hudson.2013,NA
Lemur_catta,Primates,Lemuridae,Lemur_catta,2088,592,3.3197304943302246,2.77232170672292,FMR,Hudson.2013,NA
Lemur_catta,Primates,Lemuridae,Lemur_catta,2206,859,3.343605508104172,2.9339931638312424,FMR,Hudson.2013,NA
Lemur_catta,Primates,Lemuridae,Lemur_catta,2122,680,3.3267453795653217,2.832508912706236,FMR,Hudson.2013,NA
Lemur_catta,Primates,Lemuridae,Lemur_catta,2410,440,3.3820170425748683,2.6434526764861874,FMR,Hudson.2013,NA
Lemur_catta,Primates,Lemuridae,Lemur_catta,2438,635,3.387033701282363,2.8027737252919755,FMR,Hudson.2013,NA
Lemur_catta,Primates,Lemuridae,Lemur_catta,2504,497,3.398634324538392,2.696356388733332,FMR,Hudson.2013,NA
Lemur_catta,Primates,Lemuridae,Lemur_catta,2380,736,3.376576957056512,2.866877814337499,FMR,Hudson.2013,NA
Lemur_catta,Primates,Lemuridae,Lemur_catta,2037.9999999999998,532,3.3092041796704077,2.7259116322950483,FMR,Hudson.2013,NA
Lemur_catta,Primates,Lemuridae,Lemur_catta,2646,771,3.422589839851482,2.8870543780509568,FMR,Hudson.2013,NA
Aepyprymnus_rufescens,Diprotodontia,Potoroidae,Aepyprymnus_rufescens,2700,1541.7,3.4313637641589874,3.1879998724048355,FMR,Hudson.2013,NA
Aepyprymnus_rufescens,Diprotodontia,Potoroidae,Aepyprymnus_rufescens,2900,2044.5,3.462397997898956,3.310587114890355,FMR,Hudson.2013,NA
Aepyprymnus_rufescens,Diprotodontia,Potoroidae,Aepyprymnus_rufescens,3100,1478.7,3.4913616938342726,3.1698800728743866,FMR,Hudson.2013,NA
Aepyprymnus_rufescens,Diprotodontia,Potoroidae,Aepyprymnus_rufescens,2940,1170.6,3.4683473304121573,3.0684085197781616,FMR,Hudson.2013,NA
Proteles_cristata,Carnivora,Hyaenidae,Proteles_cristata,7678.3333330000005,3068.8,3.8852669618501823,3.4869685854905694,FMR,Hudson.2013,NA
Proteles_cristata,Carnivora,Hyaenidae,Proteles_cristata,7817.5,2287.7,3.893067889914971,3.3593990721808864,FMR,Hudson.2013,NA
Proteles_cristata,Carnivora,Hyaenidae,Proteles_cristata,9453.714286,2605.957143,3.9756024727406793,3.415967269123435,FMR,Hudson.2013,NA
Proteles_cristata,Carnivora,Hyaenidae,Proteles_cristata,8045,1550.733333,3.9055260484350485,3.190537122143934,FMR,Hudson.2013,NA
Proteles_cristata,Carnivora,Hyaenidae,Proteles_cristata,7275,1894.35,3.861832997657945,3.2774602223049327,FMR,Hudson.2013,NA
Oryx_leucoryx,Cetartiodactyla,Bovidae,Oryx_leucoryx,87400,9219,4.941511432634403,3.964683814976041,FMR,Hudson.2013,NA
Oryx_leucoryx,Cetartiodactyla,Bovidae,Oryx_leucoryx,90000,23331,4.954242509439325,4.367933353674787,FMR,Hudson.2013,NA
Oryx_leucoryx,Cetartiodactyla,Bovidae,Oryx_leucoryx,103400,18522,5.014520538757924,4.267687879865739,FMR,Hudson.2013,NA
Oryx_leucoryx,Cetartiodactyla,Bovidae,Oryx_leucoryx,67500,8295,4.829303772831025,3.9188163903603797,FMR,Hudson.2013,NA
Oryx_leucoryx,Cetartiodactyla,Bovidae,Oryx_leucoryx,59900,16044,4.7774268223893115,4.205312653309609,FMR,Hudson.2013,NA
Oryx_leucoryx,Cetartiodactyla,Bovidae,Oryx_leucoryx,73100,16527,4.86391737695786,4.218194027092983,FMR,Hudson.2013,NA
Vulpes_rueppellii,Carnivora,Canidae,Vulpes_rueppellii,1465,888.7,3.1658376246901283,2.94875518016827,FMR,Hudson.2013,NA
Vulpes_rueppellii,Carnivora,Canidae,Vulpes_rueppellii,1700,1126.6,3.230448921378274,3.051769746899332,FMR,Hudson.2013,NA
Vulpes_rueppellii,Carnivora,Canidae,Vulpes_rueppellii,1645,575.4,3.216165902285993,2.759969857554307,FMR,Hudson.2013,NA
Vulpes_rueppellii,Carnivora,Canidae,Vulpes_rueppellii,1638,704.4,3.2143138974244,2.847819347295239,FMR,Hudson.2013,NA
Vulpes_rueppellii,Carnivora,Canidae,Vulpes_rueppellii,2079,1352.9,3.317854489331469,3.131265696780032,FMR,Hudson.2013,NA
Vulpes_vulpes,Carnivora,Canidae,Vulpes_vulpes,4120,2396,3.6148972160331345,3.3794868137172736,FMR,Hudson.2013,NA
Microgale_dobsoni,Afrosoricida,Tenrecidae,Microgale_dobsoni,42.6,77.1,1.6294095991027189,1.887054378050957,FMR,Capellini.2010,NA
Microgale_talazaci,Afrosoricida,Tenrecidae,Microgale_talazaci,42.8,66.5,1.631443769013172,1.8228216453031045,FMR,Capellini.2010,NA
Antidorcas_marsupialis,Cetartiodactyla,Bovidae,Antidorcas_marsupialis,43300,24100,4.6364878963533656,4.382017042574868,FMR,Capellini.2010,NA
Vicugna_vicugna,Cetartiodactyla,Camelidae,Lama_pacos,48000,14050,4.681241237375588,4.1476763242410986,FMR,Capellini.2010,NA
Odocoileus_hemionus,Cetartiodactyla,Cervidae,Odocoileus_hemionus,39100,18000,4.592176757395867,4.2552725051033065,FMR,Capellini.2010,NA
Oryx_leucoryx,Cetartiodactyla,Bovidae,Oryx_leucoryx,85250,16578.5,4.930694387664535,4.219545233621206,FMR,Capellini.2010,NA
Rangifer_tarandus,Cetartiodactyla,Cervidae,Rangifer_tarandus,52800,15500,4.722633922533812,4.190331698170292,FMR,Capellini.2010,NA
Bassariscus_astutus,Carnivora,Procyonidae,Bassariscus_astutus,752,472,2.876217840591642,2.673941998634088,FMR,Capellini.2010,NA
Canis_lupus,Carnivora,Canidae,Canis_lupus,37300,17700,4.571708831808688,4.247973266361806,FMR,Capellini.2010,NA
Lycaon_pictus,Carnivora,Canidae,Lycaon_pictus,25170,15300,4.400883215548363,4.184691430817598,FMR,Capellini.2010,NA
Proteles_cristata,Carnivora,Hyaenidae,Proteles_cristatus,8540,1850,3.931457870689005,3.2671717284030137,FMR,Capellini.2010,NA
Suricata_suricatta,Carnivora,Herpestidae,Suricata_suricatta,697,468,2.8432327780980096,2.670245853074124,FMR,Capellini.2010,NA
Vulpes_rueppellii,Carnivora,Canidae,Vulpes_rueppelli,1750,1014.65,3.2430380486862944,3.0063162597052733,FMR,Capellini.2010,NA
Vulpes_velox,Carnivora,Canidae,Vulpes_velox,2100,1780,3.322219294733919,3.250420002308894,FMR,Capellini.2010,NA
Vulpes_vulpes,Carnivora,Canidae,Vulpes_vulpes,4926.6,2216.2,3.6925473025134297,3.3456089505405937,FMR,Capellini.2010,NA
Lepus_californicus,Lagomorpha,Leporidae,Lepus_californicus,1800,1300,3.255272505103306,3.113943352306837,FMR,Capellini.2010,NA
Talpa_europaea,Eulipotyphla,Talpidae,Talpa_europaea,87.7,173,1.9429995933660404,2.2380461031287955,FMR,Capellini.2010,NA
Acomys_cahirinus,Rodentia,Muridae,Acomys_cahirinus,38.3,51.8,1.5831987739686226,1.714329759745233,FMR,Capellini.2010,NA
