(Intercept),log10BM,MR.typeFMR,log10BM:MR.typeFMR,random.effect,tree,chain
-0.16096663584175985,0.7313532082553138,0.610354208307399,-0.05121273617260158,0.3583419117442609,16,3
-0.11526901231263764,0.7354310662776697,0.6183095084124943,-0.044109443319030106,0.3018926568496399,29,1
-0.13283918760862434,0.7338981928769499,0.5645916992170896,-0.03934476176800672,0.33630428843138754,29,2
0.10089055553544313,0.7303837018771446,0.5758499437579303,-0.03796389744093176,0.09598401648205361,29,3
0.18802043600589968,0.7363238466641633,0.6296257287176559,-0.05782403044577222,0.004202485759678882,27,1
-0.13911803433438763,0.7390005352172011,0.6048261833930155,-0.0465322094532894,0.3264627104959007,27,2
-0.2343490348866908,0.7516678643587511,0.624114140169695,-0.05096238989790436,0.38623380539598645,27,3
0.1298505991744605,0.7211928621545667,0.5837823927849968,-0.037785285705467686,0.08821129828291131,30,1
0.22339886982081225,0.7404458115488524,0.5623718149145134,-0.037479686354345176,-0.044981865039769454,30,2
-0.09965673398255603,0.7428540384171356,0.5874181441031396,-0.03996953659225255,0.2619623770502891,30,3
-0.2837644067910787,0.7521726453678639,0.59498561455257,-0.04371313183946768,0.4429335000918099,11,1
-0.22159132275555748,0.754508021986112,0.57565004620119,-0.04155378665018361,0.36977423812289917,11,2
0.2795126938581234,0.7309855334460735,0.5901037452786113,-0.04126595790148713,-0.08393620901086994,11,3
0.09412172130396357,0.7204817317833658,0.5855182622185566,-0.045449046840076335,0.1367559149929934,17,1
-0.10591810158803128,0.7366238990798593,0.6385857451059564,-0.05929402729088906,0.29923691223839916,17,2
0.03171241019981608,0.7370280647737673,0.5598042048222851,-0.031210923465550877,0.15786644244216436,17,3
0.06829885237675626,0.7437660768919159,0.5988732884688943,-0.049020548234693706,0.10097982318005992,4,1
0.19423680775798857,0.7287500449892832,0.5822361622849712,-0.04165812527935486,0.010665855996651593,4,2
-0.2877687662387416,0.7238795060911798,0.5722983599407598,-0.03755187863134779,0.5071174108841838,4,3
0.07693598622427089,0.7528159369830973,0.6336485520005226,-0.04884143148956355,0.0812658933275418,21,1
0.014538229788740864,0.7501153204211732,0.5989448078616988,-0.04401229994255118,0.14126483513766275,21,2
-0.1744063032892882,0.7473402673131204,0.6013664997772139,-0.04979487672972027,0.33361714846764534,21,3
-0.10774347931146622,0.749405896756798,0.5847929938172456,-0.05027673787844833,0.26310698378295155,9,1
0.041667671539471485,0.7209709367307369,0.5805915896489751,-0.041466311653493904,0.18622791904776148,9,2
-0.16143126125098206,0.733271551434882,0.5892168151331134,-0.04032472096150741,0.3542662027575067,9,3
-0.10471102847259317,0.728283817123156,0.6049042547820136,-0.05377243718248792,0.3154532471171439,37,1
-0.07540319542204088,0.7372962945373729,0.5805906629539095,-0.04143173489137553,0.2705302759240949,37,2
0.03289860297809355,0.7252406714542303,0.5937528400390875,-0.04485520407615695,0.17335830334410238,37,3
-0.09961910200945567,0.7254514091910096,0.5943642461606942,-0.04601148716756143,0.3077820786456965,43,1
0.1406376453815028,0.7277765457401983,0.5900246390228858,-0.0390683208770497,0.065686661277349,43,2
0.04746213325415738,0.7218409139604773,0.5856704923025973,-0.04465973640617449,0.1748090024457821,43,3
0.28464610817900393,0.724380045732687,0.6063584911462385,-0.05334704300912563,-0.06172719464800192,32,1
0.32912940374808386,0.7283062427013647,0.5942442179948557,-0.048509752785321325,-0.11420624001570712,32,2
-0.008801680742180906,0.7274708285112865,0.6121865670502302,-0.051917956152465194,0.23605347003007057,32,3
0.01057375250820769,0.7190957354905549,0.5801177427056246,-0.04711680268519558,0.22513563815724644,31,1
0.07164780380844604,0.7348745642375434,0.588586142504937,-0.04344751995813567,0.11544684810924716,31,2
-0.056006837152381195,0.7575653248350136,0.5991470948429196,-0.052080751815083204,0.20707213767833643,31,3
-0.21675748591223964,0.7377510549558792,0.5828333927784115,-0.03999217570617475,0.3941330601852106,34,1
-0.05061643994122278,0.7199524376992485,0.6260145616251975,-0.053480374335777014,0.2716249174627161,34,2
-0.18997101393324556,0.7441893309296574,0.5994711602543248,-0.04985624530672794,0.349644367541498,34,3
-0.06310606352053583,0.7242218693827454,0.6059528615805903,-0.051025895356360707,0.28056900849781874,35,1
-0.21010308818949852,0.7398586417984916,0.6019075041695032,-0.0487165680679027,0.3795548577119724,35,2
-0.1662385211820947,0.7277544341050088,0.5898362547741272,-0.047188496246235445,0.3858245655414344,35,3
-0.16863836848642677,0.7547841606919974,0.5518575424866867,-0.02976812685665209,0.3171300807422919,39,1
0.07941188693985168,0.7152241928124567,0.5598373169541446,-0.03635615513485391,0.16918501947062298,39,2
-0.007021616183919832,0.729306526525761,0.5998445880104555,-0.03941935792681761,0.20510322015967072,39,3
0.1933512502873782,0.7307498629234033,0.5963935147410666,-0.04507000755984336,0.018448921025033673,47,1
-0.2545272166316863,0.746955676712787,0.621166420490681,-0.055763203232345404,0.4268161009622793,47,2
0.15847569889592705,0.7479674326168606,0.5881934607459698,-0.04420124023454264,0.004533594558335833,47,3
0.14367820709594525,0.7222886785311857,0.607422880579179,-0.051095586733936216,0.07445583558095817,38,1
-0.08256179082673043,0.718008991854731,0.6350279869420774,-0.0586984510300681,0.3062027454999651,38,2
0.40555311557091045,0.7493891383055598,0.6259979396563722,-0.053063661194755696,-0.24250585374528025,38,3
0.0019935219024773687,0.7272818398341769,0.6147524113766849,-0.05346131813712418,0.21157411717907398,41,1
0.16912619837967213,0.7226770441484405,0.6206634160043905,-0.05342965337331407,0.03956805241319622,41,2
-0.2793945736484602,0.7307712636611541,0.5751423525216524,-0.04259295151382503,0.4834111606771964,41,3
-0.13095733559021028,0.7303720692289062,0.5836766592628919,-0.044020864021149464,0.3317519040949516,40,1
0.15502351483723942,0.7402480289456435,0.5803246865980327,-0.04070011917792726,0.014832955376938564,40,2
-0.08124851592583582,0.7406804451602511,0.582064288930269,-0.03946858523704577,0.25651520393144606,40,3
0.14673967275302857,0.7499385571281891,0.5868166739383014,-0.03910038304456975,0.009362280411433646,46,1
0.0949280909189838,0.7482211366877891,0.5978647571901092,-0.047604884406609926,0.0721182804764592,46,2
0.02707192600655617,0.7217801905308079,0.5620060140936403,-0.04120373852492776,0.20292867962082875,46,3
-0.036446034639084246,0.7236906461803301,0.5680270995962928,-0.037387667151051573,0.2437521839470499,44,1
-0.057237114844610915,0.7365803148422856,0.576137935187603,-0.032407178048742935,0.24696663778731498,44,2
-0.16015600228274707,0.7526215274338028,0.6001850400934927,-0.047912701425957493,0.3163423454761451,44,3
0.18910008603415918,0.7248796276981011,0.5879285178671125,-0.04621494388993597,0.02398122242696353,36,1
0.246680402498896,0.7371195881860331,0.5687376278365264,-0.041732947873242665,-0.0493267149994639,36,2
-0.23987560578098055,0.7543682097093551,0.5872602070739958,-0.04982093772287044,0.38621653798650135,36,3
-0.1382003404542047,0.7436207020655274,0.6165237929599243,-0.05058115065912716,0.31707659166945584,45,1
0.00865743515896611,0.7423679526546039,0.5978592208266491,-0.04557922520325519,0.1765565477417587,45,2
0.042926878079015296,0.72570970248489175,0.5844931124011055,-0.04197830811608583,0.17230035662423338,45,3
-0.0495645709161181,0.7212597412435571,0.5688103832981142,-0.038702853620634414,0.28429105858198556,33,1
0.1486047875660006,0.7184960775193758,0.5766406003531301,-0.03608900407562032,0.08900178436360236,33,2
-0.12031527534418274,0.7471250812668586,0.5437089474871755,-0.029192215559305623,0.28164518691122115,33,3
-0.09229622870043386,0.730113714656909,0.5962306808705762,-0.04545468142896425,0.29156753235638644,42,1
0.13959049209370278,0.7361308640247444,0.5804803412356705,-0.04276558896526694,0.04593269548816486,42,2
0.027798867435194552,0.7329361307242834,0.6332300114518148,-0.05535525843515643,0.16980201679056406,42,3
0.18088396391249262,0.7225177707150578,0.612755457052117,-0.051134427296346985,0.04927160360338098,50,1
0.157436321474961,0.7404856296489015,0.567454371106578,-0.03600323737919098,0.038167323123209786,50,2
0.1032011128263548,0.7328048941853922,0.6112817971879849,-0.04836233722721772,0.09034352904966587,50,3
-0.16770394310879055,0.7423778263764689,0.6082073142752051,-0.04786190321465256,0.3352534416262306,48,1
-0.11928707867627963,0.752590501710074,0.6041985851625213,-0.0492490288161207,0.27783779047888857,48,2
0.003857229159621056,0.7281546950398479,0.5826452949258965,-0.0448970843144707,0.2093870309806974,48,3
0.1017660269717453,0.7278964569195523,0.5817995310935657,-0.039007179671898484,0.1045635100883052,51,1
-0.05478321868577041,0.7342673808379914,0.5576528429883183,-0.04107235466653947,0.2646936136835685,51,2
0.3311535848188214,0.7379593795922119,0.5865362153563183,-0.04407814625301398,-0.14477408187661758,51,3
-0.002126544190105051,0.7318769250668993,0.5755217233236181,-0.03625431253340139,0.20430052678766894,49,1
0.016198146498936694,0.7474457484786399,0.6201234083055169,-0.049796366671216674,0.1480898555631215,49,2
0.3115840705286246,0.7333866175322328,0.5846136931068031,-0.03760961569787469,-0.11876677433482959,49,3
0.27384767040712177,0.7311569097510073,0.6016545207821764,-0.04533100058324635,-0.08328616956648083,59,1
0.17215522010883433,0.7304914965316129,0.5759285112144426,-0.03676954466209281,0.02891020932865763,59,2
-0.07360069354763255,0.7365561102196807,0.5710729581478518,-0.03401262604165822,0.26856704706074325,59,3
0.1253330388572067,0.7236694558669114,0.5995073540980229,-0.045252430747495964,0.09019370888262104,53,1
0.10223300546931569,0.7372734501986997,0.6122363438917091,-0.05304243674618192,0.07760685600852801,53,2
0.18505741874832893,0.7409557001083158,0.6085745994350873,-0.04972952253592666,-0.004345845926660407,53,3
0.18875245579693,0.7322974737762706,0.5834505670354702,-0.04210175759089907,0.016170001573583562,52,1
0.1810444931325037,0.7341181278170552,0.6134457605949137,-0.04783038691675756,0.013758039567204018,52,2
-0.06702472897450207,0.7324388328634086,0.5896151092019863,-0.043581794830970466,0.26479083549940696,52,3
0.09703318710671738,0.7297833227203228,0.5818888304347638,-0.037490101967705414,0.11660981747224047,54,1
-0.09007640980416909,0.7345048405550187,0.5778724905685522,-0.04317613890088978,0.2920835921914347,54,2
0.27034630335401744,0.7475919220014475,0.6100092402666633,-0.055311394738964736,-0.09954491906453204,54,3
-0.23356295410485473,0.7386342886020429,0.5948453941527987,-0.04568328489403939,0.4262165326239672,55,1
0.10886074481641117,0.7670184520757175,0.6159092346206307,-0.04790939062149846,0.01703781399881934,55,2
0.16582668221963104,0.7299680127616739,0.6067095511680236,-0.05333444556890754,0.03542880383509469,55,3
0.09491735305346083,0.7436489849060308,0.6286637995071942,-0.05691636787742027,0.08137392566098482,58,1
0.3981807600866887,0.7389935536784833,0.589317140977073,-0.03627743416291196,-0.22530971775628167,58,2
0.010075460724692675,0.7299428976912168,0.5893456887715729,-0.04034472949570045,0.1869510645338723,58,3
-0.08936875840299763,0.739170922752237,0.5830029658973217,-0.03972541874827584,0.27677596681309674,57,1
-0.17288704754901119,0.7333374670852209,0.588022237723635,-0.04581909655826166,0.37567370364089264,57,2
0.13421388584447413,0.7568263481189206,0.6084029971098062,-0.05198948955057858,0.0072368497626591035,57,3
0.19468795233296987,0.7382928391889436,0.581431752856588,-0.04136151843704283,-0.013778829399141759,56,1
-0.11259751764009707,0.7548228769653633,0.5808695335981611,-0.042102684077690355,0.2566410608482624,56,2
0.07759174802049529,0.7352835142155527,0.6138114951954776,-0.050255286289029755,0.10572144974409944,56,3
0.100892151996959,0.7320828592928592,0.5894650645022921,-0.041609592182794586,0.10165553102163236,60,1
0.23138496517640306,0.7270675832405686,0.590629160811659,-0.04543360938259866,-0.016635209151366244,60,2
-0.3965840923192445,0.7456328355547157,0.5700472107564565,-0.037338308204198256,0.5749448875543509,60,3
0.20165698830169276,0.7507737528212601,0.5643112678153557,-0.03359006758546457,-0.04171246551342381,61,1
0.08300682864501141,0.759298669960117,0.6167568961100187,-0.047976471527363174,0.04764824773343171,61,2
0.20470565411960706,0.7324980558478273,0.6192198402859503,-0.05572221564580104,-0.012161020564580712,61,3
0.38239698810502887,0.7353146785753779,0.5851835493231192,-0.04116939424420707,-0.19038018146574667,62,1
-0.07147751984302886,0.7487292410260125,0.592399607761763,-0.04813412361545488,0.23531727159710827,62,2
-0.03817633498692885,0.730436633399222,0.5931846401072107,-0.04903246439062059,0.24344142949764003,62,3
-0.13846213424858433,0.735002524626907,0.5666648772166809,-0.037343019794207066,0.3309131935687195,65,1
-0.10056785824417602,0.7208345634426223,0.6008115776421619,-0.04682801847229712,0.318516715348471,65,2
0.3323468830276397,0.7364507832226082,0.5859695719118463,-0.04385154083138332,-0.15105639467892354,65,3
-0.25963806618528906,0.7456430708989501,0.6125315661192872,-0.045686504105105996,0.41958139461228766,72,1
-0.1056583027675515,0.7270335173525382,0.5937330821504645,-0.04687110133818351,0.3226572443913179,72,2
0.2717062435549451,0.7356581161584472,0.6291701710724737,-0.052124484838714125,-0.08201275528347095,72,3
0.2611835452989908,0.7321050321770599,0.5813151683250908,-0.04612569124037691,-0.06346434490735652,63,1
0.11478200426427065,0.7230771029135212,0.5858474058040883,-0.0461220133875031,0.108894362069427,63,2
-0.13024198824859923,0.7320226686661044,0.624748303060187,-0.05158746901724953,0.3191409234070216,63,3
-0.028348460142296972,0.7555516767606605,0.593716386021697,-0.043130384845426306,0.1715906280859177,70,1
0.048614183120662346,0.7359763518179534,0.6060931704669201,-0.05215370425139554,0.14075501498407633,70,2
0.11499623370764311,0.7363775010453537,0.5750952382295509,-0.041725832561496645,0.07957242861993241,70,3
0.2255244395128102,0.7474411518778652,0.6154832464526407,-0.05175513806170784,-0.06279570732905847,71,1
0.21134194375918014,0.713510622830654,0.5724754888774441,-0.034295096731511876,0.019247614179002056,71,2
0.1656008088029921,0.7380469132622238,0.5563577917928342,-0.03154669201467186,0.020425056527946288,71,3
0.18232213309966028,0.747206021216698,0.5989063875676948,-0.04422383563360199,-0.022819493218442427,64,1
-0.0873787519230973,0.7433281421544962,0.6268207915709354,-0.05867921884782845,0.25678412637255726,64,2
0.13318048394285142,0.7283599382790271,0.610874804406194,-0.04737497616588371,0.07519676506917966,64,3
0.05172837193822488,0.7312493054050719,0.6050855499051977,-0.0464379708719207,0.1411930479126647,68,1
0.16099342039342446,0.7286824362527113,0.6028093513159547,-0.05006373395008268,0.04885425961084837,68,2
0.3163485039694933,0.7168392867024522,0.5996148347367125,-0.04248224362891051,-0.08171178014691358,68,3
-0.17506377256358974,0.7470779717878031,0.573250930843642,-0.037145083595532924,0.3445550795814737,75,1
-0.21761468166369013,0.7375637957666186,0.6250256305211224,-0.0598413459956646,0.39420059973381794,75,2
-0.1029697404592298,0.7215622625080869,0.5676490134646883,-0.036510365665890276,0.32819928010608274,75,3
-0.02094448848220054,0.7146685608130383,0.5797903080820106,-0.040559202345320955,0.2650111075604039,67,1
-0.01796367774659302,0.7383819545648294,0.5940009817622922,-0.04303372667345684,0.202100323826681,67,2
-0.08103462455255794,0.7345878407395503,0.6170852969080443,-0.05015445897788595,0.27061272699327643,67,3
-0.08704814287830231,0.7425435365294106,0.5969487982874853,-0.05339490780897904,0.25410034722760233,69,1
0.04316369895832395,0.7380940497678239,0.5831327641499229,-0.042726703206426464,0.14387799993757594,69,2
-0.24921773181995377,0.739297530028125,0.6263206505100243,-0.057075300719588995,0.4319808789602351,69,3
0.020659625479311217,0.7533973605823121,0.6086924739647657,-0.050675308681093156,0.12903624083826812,78,1
-0.2625082735739852,0.7421783481549937,0.5984736819664249,-0.04859712410325301,0.4337349511602166,78,2
-0.05866418207369861,0.7408627453260124,0.5902453021553811,-0.047399212708114646,0.24507636450259646,78,3
0.014937763859052211,0.7271547794080107,0.6384460028784815,-0.05916315072681755,0.20011509085655468,66,1
-0.09220155308503308,0.7472660129715223,0.5690866534866927,-0.03937753217724094,0.2686682293607831,66,2
-0.12181178756873123,0.7475704397074878,0.5876892455853522,-0.043788064635009505,0.2847373343075032,66,3
-0.06957105509354733,0.731658417644212,0.5987366670451593,-0.0450237580389512,0.26732634526970694,81,1
-0.12518528830696596,0.7439096873131348,0.5984122182999272,-0.04119667792110704,0.29330630850999034,81,2
-0.32306590891676024,0.7236081708688289,0.5817067630123347,-0.03983057721052319,0.5463623323776511,81,3
0.2006133514441899,0.7385412055591587,0.57666445622635365,-0.044353192091875826,-0.020698312780379508,79,1
-0.09686548555328045,0.7536286147660576,0.6174391363392715,-0.05307590741722379,0.2490650651298389,79,2
0.01673694600322051,0.7230579817551188,0.5968407666587154,-0.0432710011373274,0.20968431132008078,79,3
0.10116546031349571,0.7267230120487511,0.6001474326258176,-0.048220670461887494,0.09915147586905416,73,1
0.1631918730236066,0.7376447104852559,0.5994987611838951,-0.043090497059893096,0.009469339168959914,73,2
-0.13568167273479048,0.7491907677613199,0.5632154418271966,-0.04069412011449458,0.2974146708596457,73,3
0.14560813213029178,0.743554601125652,0.5918353446904803,-0.04780508199473843,0.03170341098553045,84,1
0.2552929539742763,0.7160606375291536,0.574755766618182,-0.04288908405578695,-0.01495718917845997,84,2
0.00466625810804544,0.7363272600559867,0.6003709664728376,-0.04678918837453239,0.17603048978131158,84,3
-0.11637230998894665,0.7500239817600232,0.5598089695704402,-0.035063064482528716,0.28386772993815357,80,1
0.264371216922882,0.7292172010420472,0.5815344492984877,-0.04243821279669646,-0.04887096512655142,80,2
0.13195081182493595,0.7260108110931469,0.6303879648039583,-0.05762948033225257,0.07823928452644775,80,3
-0.09762441126804333,0.7443835402664263,0.5990523215878056,-0.04720884628477506,0.26419435095368166,74,1
0.21608506323536858,0.7216578141669743,0.5519442933454002,-0.03235865919850767,0.010858349843257927,74,2
0.022909275322035683,0.7337083211823483,0.5512416271376424,-0.03594892723776866,0.17773252418906346,74,3
0.02863195733516477,0.732146474882029,0.6125165404082509,-0.05157665902515873,0.17145984142170337,77,1
0.1524499062288669,0.7438217140443157,0.6065512349377968,-0.04704919066716684,0.021394854516178192,77,2
0.05011774865852203,0.7294631906315772,0.5994552678021137,-0.04620009679638315,0.15843013941665254,77,3
-0.17781027813907713,0.7347331719283829,0.5460613690156606,-0.030222769870306365,0.381520486712366,76,1
0.11471294052898884,0.743425195432792,0.6294605788498302,-0.05547502840636298,0.06099157790917577,76,2
0.01183215149831085,0.7170817764199455,0.5843456902948674,-0.04767000488936901,0.22237307085103064,76,3
0.36413338808165463,0.7366950481082313,0.6006505755176477,-0.04621394717833027,-0.1811971243781941,82,1
0.01442883480922319,0.737355218254379,0.585065254716028,-0.043540488521102816,0.1641699188229412,82,2
-0.08251615418703295,0.745592330218642,0.5844279964803718,-0.046345888200448826,0.2497088726396645,82,3
0.07397994777420536,0.7357096711057238,0.5814711511484347,-0.04216369985078927,0.11088880689534975,89,1
-0.24613892217166722,0.7411195674503688,0.6158272706234129,-0.05475739140820224,0.42203680702980384,89,2
0.3080166194577032,0.7410108832482365,0.5603859722905327,-0.03565187752246857,-0.13449788851035444,89,3
-0.3104577657431946,0.7236947782439529,0.608084247325678,-0.0467898749266169,0.5306809910507907,86,1
0.46717309652012773,0.7328599950124044,0.5972291583893821,-0.04801928480446804,-0.26022891056010033,86,2
0.09522886795457453,0.7339571282136603,0.5987849579250906,-0.043766029048128985,0.10067787568023157,86,3
0.18071435530146118,0.7333552214258816,0.6052651459322078,-0.04857015142624732,0.019372315427826362,87,1
0.09784637502889382,0.7579703489755047,0.5998169434660667,-0.04606164913275279,0.044758550697427214,87,2
-0.03800755331030814,0.7286212822364178,0.5807395753290621,-0.04572762275347486,0.2538947621432989,87,3
0.09882589924382046,0.7258263013427495,0.5949090006179176,-0.04712372718881852,0.11918297436491677,85,1
-0.1044352447061101,0.7214105335224303,0.6026129848178243,-0.040903840301325545,0.3094560303778616,85,2
0.15956905722123338,0.7246827362541808,0.5612285599054303,-0.03552801226032898,0.07267801791030472,85,3
-0.22346634544010158,0.7397089319129009,0.5686933522410982,-0.04128344461787492,0.4034422925467615,83,1
0.09655570882750908,0.7317228211613838,0.5720135329756886,-0.040953340010673855,0.11019014813509177,83,2
0.15695131494430825,0.7242943062447011,0.5995257800022955,-0.04884270368347643,0.06171950157120393,83,3
-0.06031940638786182,0.7279011033406277,0.5980875703171478,-0.04717698365857359,0.28017726640599394,88,1
-0.15469148386910092,0.7578474554511558,0.5874821004981641,-0.04531126566689636,0.2997417845133573,88,2
-0.010165776548092254,0.7399407443235759,0.6165119626020896,-0.055398220909410156,0.20087608295721138,88,3
0.11020994125283323,0.742179946944816,0.5982834734604694,-0.04575101505906787,0.0636405700455815,90,1
-0.1140584321328788,0.7540636896010255,0.564647869032342,-0.04262626645504497,0.2705588310210763,90,2
-0.3099799784140487,0.754662676321459,0.6276376226669527,-0.055021660147758666,0.4564090818550243,90,3
0.09110615670215338,0.7370499572843983,0.5866733317816397,-0.04032174387248233,0.08977832943339233,91,1
-0.08556443802081048,0.7275892776506225,0.5687423431227216,-0.03417638797691325,0.2931946886017265,91,2
-0.07838188628375065,0.7216441011842107,0.61372147325892,-0.04916007647989318,0.2993137069244664,91,3
-0.2666993894672487,0.7296929966105381,0.5905777227144426,-0.0430740927986335,0.4583212661955827,93,1
0.03088011113140965,0.7260205383645371,0.5978550040308619,-0.043105470678710844,0.17968221076581337,93,2
